Week,Species,Treatment_temp,Treatment_water,Dead_Count,Porometer,Porometer_Est,Temperature_C,LeafSensor_PercentRH,FilterSensor_PercentRH,SD_Porometer,Stress_Week_Avg_Porometer
20,PIEN,Ambient,Drought,7,32.75,19.65,19.9333333333333,17.6166666666667,8.91666666666667,18.03455017,12.5
20,PIEN,Ambient,Watered,0,44.6,44.6,19.7333333333333,21.9,11,2.685144316,NA
20,PIEN,Ambient_HW,Drought,9,24.5833333333333,14.75,20.25,14.4666666666667,7.5,13.51149716,13.1
20,PIEN,Ambient_HW,Watered,0,43.4333333333333,43.4333333333333,20.1333333333333,22.0666666666667,11.4,4.82113403,NA
20,PIFL,Ambient,Drought,0,107.64,107.64,20.73,28.44,12.48,32.68398181,16.4
20,PIFL,Ambient,Watered,0,164.533333333333,164.533333333333,20.5,35.7333333333333,15.7333333333333,46.88649415,NA
20,PIFL,Ambient_HW,Drought,0,78.49,78.49,20.4,22.97,9.99,33.828241,16.2
20,PIFL,Ambient_HW,Watered,0,202.666666666667,202.666666666667,20.3333333333333,39,17.5,92.13079471,NA
20,PSME,Ambient,Drought,5,62.95,62.95,20.42,20.5,8.9,8.468667743,11.5
20,PSME,Ambient,Watered,0,98.2333333333333,98.2333333333333,20.4,26.4333333333333,11.6,49.33622739,NA
20,PSME,Ambient_HW,Drought,9,64.15,64.15,20.66,20.49,8.73,10.75063306,9.6
20,PSME,Ambient_HW,Watered,0,192.733333333333,192.733333333333,20.5,37.9333333333333,16.9333333333333,89.28842777,NA
21,PIED,Ambient,Drought,10,NA,0,NA,NA,NA,0,8.1
21,PIED,Ambient,Watered,0,201.333333333333,201.333333333333,19.3666666666667,34.1,14.4,132.7024617,NA
21,PIED,Ambient_HW,Drought,10,NA,0,NA,NA,NA,0,7
21,PIED,Ambient_HW,Watered,0,118.033333333333,118.033333333333,19.6666666666667,28.1,11.7666666666667,11.28819442,NA
21,PIEN,Ambient,Drought,10,48.52,24.26,20.24,16.4,6.98,26.01325303,12.5
21,PIEN,Ambient,Watered,0,67.2,67.2,19.9333333333333,20.7,8.86666666666667,13.81339929,NA
21,PIEN,Ambient_HW,Drought,10,45.4,22.7,20,15.72,6.82,24.84122917,13.1
21,PIEN,Ambient_HW,Watered,0,73.4666666666667,73.4666666666667,20.1666666666667,22.5333333333333,10.0333333333333,15.60715648,NA
21,PIFL,Ambient,Drought,0,75.51,75.51,19.15,20.6,8.84,28.65579057,16.4
21,PIFL,Ambient,Watered,0,148.733333333333,148.733333333333,18.7333333333333,31.7666666666667,14.3,54.68604331,NA
21,PIFL,Ambient_HW,Drought,0,53.58,53.58,18.7,16.21,6.93,13.50981536,16.2
21,PIFL,Ambient_HW,Watered,0,212.433333333333,212.433333333333,18.8,38.3666666666667,17.4333333333333,55.82959191,NA
21,PSME,Ambient,Drought,9,53.47,53.47,18.85,16.61,7.32,9.631320436,11.5
21,PSME,Ambient,Watered,0,121.833333333333,121.833333333333,19.0333333333333,28,12.7666666666667,71.81123403,NA
21,PSME,Ambient_HW,Drought,10,58.75,58.75,18.86,17.91,7.92,5.07964347,9.6
21,PSME,Ambient_HW,Watered,0,113.366666666667,113.366666666667,18.8333333333333,28.4666666666667,13.2,8.56757453,NA
22,PIED,Ambient,Drought,10,NA,0,NA,NA,NA,0,8.1
22,PIED,Ambient_HW,Drought,10,NA,0,NA,NA,NA,0,7
22,PIEN,Ambient,Drought,10,69.8,20.94,18.5,19.8666666666667,8.83333333333333,34.32994158,12.5
22,PIEN,Ambient,Watered,0,82.4333333333333,82.4333333333333,18.5,22.4,10.0333333333333,11.94333845,NA
22,PIEN,Ambient_HW,Drought,10,72.4333333333333,21.73,18.3333333333333,20.5,9.2,35.23877441,13.1
22,PIEN,Ambient_HW,Watered,0,89.2666666666667,89.2666666666667,18.2,23.4,10.4,14.50838838,NA
22,PIFL,Ambient,Drought,0,40,40,17.35,18.67,8.3,23.34523506,16.4
22,PIFL,Ambient,Watered,0,95.0333333333333,95.0333333333333,17.1,32.5333333333333,14.9,47.48203169,NA
22,PIFL,Ambient_HW,Drought,0,24.06,24.06,17.21,13.24,5.79,6.193580906,16.2
22,PIFL,Ambient_HW,Watered,0,121.3,121.3,17.4333333333333,37.1666666666667,16.8666666666667,45.87886224,NA
22,PSME,Ambient,Drought,10,27.2166666666667,16.33,17.6333333333333,15.05,6.78333333333333,14.4503787,11.5
22,PSME,Ambient,Watered,0,67.6333333333333,67.6333333333333,17.8666666666667,27.1666666666667,12.5333333333333,40.44617823,NA
22,PSME,Ambient_HW,Drought,10,27.85,5.57,17.5,15.35,6.95,11.79473046,9.6
22,PSME,Ambient_HW,Watered,0,79.5666666666667,79.5666666666667,17.5333333333333,30.2333333333333,13.7666666666667,28.33554893,NA
23,PIEN,Ambient,Drought,10,40,4,21.4,12.7,5.5,12.64911064,12.5
23,PIEN,Ambient,Watered,0,83.0333333333333,83.0333333333333,21.4,22.2333333333333,10.0666666666667,28.2278822,NA
23,PIEN,Ambient_HW,Drought,10,NA,0,NA,NA,NA,0,13.1
23,PIEN,Ambient_HW,Watered,0,83.5333333333333,83.5333333333333,21.2666666666667,22.4666666666667,10.1333333333333,17.91796119,NA
23,PIFL,Ambient,Drought,0,33.76,33.76,19.57,17.38,8.66,13.83868973,16.4
23,PIFL,Ambient,Watered,0,78.0666666666667,78.0666666666667,19.7333333333333,29.4,14.3666666666667,37.67842,NA
23,PIFL,Ambient_HW,Drought,0,27.55,27.55,19.75,15.09,7.56,11.58037132,16.2
23,PIFL,Ambient_HW,Watered,0,139.133333333333,139.133333333333,19.4333333333333,39.6,19.0333333333333,31.74182309,NA
23,PSME,Ambient,Drought,10,27.88,13.94,20,15.6,7.8,14.83098858,11.5
23,PSME,Ambient,Watered,0,73.2,73.2,20.7,28.8666666666667,14.1666666666667,24.63797881,NA
23,PSME,Ambient_HW,Drought,10,32.1,3.21,20.3,17.5,8.9,10.15091129,9.6
23,PSME,Ambient_HW,Watered,0,76.5333333333333,76.5333333333333,20.5666666666667,29.6666666666667,14.5,27.04483931,NA
24,PIEN,Ambient,Drought,10,NA,0,NA,NA,NA,0,12.5
24,PIEN,Ambient_HW,Drought,10,NA,0,NA,NA,NA,0,13.1
24,PIFL,Ambient,Drought,0,56.28,56.28,19.66,18.18,7.81,12.74631101,16.4
24,PIFL,Ambient,Watered,0,135.033333333333,135.033333333333,19.3333333333333,31.7666666666667,14.1,35.27326655,NA
24,PIFL,Ambient_HW,Drought,0,49.94,49.94,20.43,16.69,7.06,5.842982496,16.2
24,PIFL,Ambient_HW,Watered,0,205.733333333333,205.733333333333,20.2333333333333,39.3333333333333,17.6666666666667,58.98324621,NA
24,PSME,Ambient,Drought,10,63.6,6.36,19.4,20.1,8.9,20.11208592,11.5
24,PSME,Ambient,Watered,0,105.133333333333,105.133333333333,19.4333333333333,27.1,11.9666666666667,41.86983799,NA
24,PSME,Ambient_HW,Drought,10,NA,0,NA,NA,NA,0,9.6
24,PSME,Ambient_HW,Watered,0,112.6,112.6,19.5666666666667,28.9666666666667,12.8333333333333,20.97236277,NA
25,PIFL,Ambient,Drought,0,64.33,64.33,18.78,18.67,8.22,12.52429195,16.4
25,PIFL,Ambient,Watered,0,145.133333333333,145.133333333333,19.3,31.3666666666667,14.1,52.7598648,NA
25,PIFL,Ambient_HW,Drought,0,66.22,66.22,18.26,19.01,8.37,6.186688218,16.2
25,PIFL,Ambient_HW,Watered,0,208.5,208.5,18.4333333333333,37.6,16.9333333333333,41.07894838,NA
26,PIFL,Ambient,Drought,1,42.86,42.86,21.78,13.16,5.47,6.512586105,16.4
26,PIFL,Ambient,Watered,0,134,134,22.1333333333333,30.3,14.0666666666667,34.20570128,NA
26,PIFL,Ambient_HW,Drought,0,44.15,44.15,22.02,13.58,5.74,7.104654187,16.2
26,PIFL,Ambient_HW,Watered,0,230.3,230.3,21.7666666666667,38.7333333333333,17.6,87.29095028,NA
27,PIFL,Ambient,Drought,1,45.03,45.03,19.39,13.51,5.37,6.65316132,16.4
27,PIFL,Ambient,Watered,0,127.8,127.8,19.4333333333333,29.0333333333333,12.7666666666667,28.24305224,NA
27,PIFL,Ambient_HW,Drought,4,47.53,47.53,19.5,14.4,5.91,6.406949352,16.2
27,PIFL,Ambient_HW,Watered,0,215.5,215.5,19.6666666666667,38.4333333333333,17.1666666666667,27.33294715,NA
28,PIFL,Ambient,Drought,3,29.11,29.11,21.64,15.01,6.69,5.636675537,16.4
28,PIFL,Ambient,Watered,0,111.366666666667,111.366666666667,20.7666666666667,35,16.3,53.23723634,NA
28,PIFL,Ambient_HW,Drought,5,26.39,26.39,22.14,14,6.27,4.351615281,16.2
28,PIFL,Ambient_HW,Watered,0,155.2,155.2,22,41.8333333333333,19.5666666666667,25.9,NA
29,PIFL,Ambient,Drought,4,32.39,32.39,20.29,14.29,6.26,5.909399293,16.4
29,PIFL,Ambient,Watered,0,105.433333333333,105.433333333333,20.6333333333333,31.3666666666667,14.1,30.38426128,NA
29,PIFL,Ambient_HW,Drought,7,37.57,37.57,20.4,16.16,7.24,6.926126062,16.2
29,PIFL,Ambient_HW,Watered,0,168.8,168.8,20.1666666666667,39.9333333333333,18.5,50.20687204,NA
30,PIFL,Ambient,Drought,5,66.9333333333333,60.24,21.4,20.3,8.86666666666667,22.56581485,16.4
30,PIFL,Ambient,Watered,0,156.833333333333,156.833333333333,21.2333333333333,33.6,15.1,61.02821752,NA
30,PIFL,Ambient_HW,Drought,8,71,49.7,21.2285714285714,21.2857142857143,9.42857142857143,35.12045937,16.2
30,PIFL,Ambient_HW,Watered,0,232.066666666667,232.066666666667,21.1,40.5333333333333,18.0666666666667,63.22858004,NA
31,PIFL,Ambient,Drought,6,45.7,41.13,22.2222222222222,14.0666666666667,6,15.08737883,16.4
31,PIFL,Ambient,Watered,0,169.7,169.7,22.2333333333333,33.4,15.2,70.77845717,NA
31,PIFL,Ambient_HW,Drought,9,51.22,25.61,22.22,15.54,6.76,27.5446486,16.2
31,PIFL,Ambient_HW,Watered,0,228.2,228.2,22.2333333333333,38.9333333333333,17.5333333333333,51.24851217,NA
32,PIFL,Ambient,Drought,7,25.9,15.54,20.7,14,6.4,13.54172154,16.4
32,PIFL,Ambient,Watered,0,87.3666666666667,87.3666666666667,20.8333333333333,31.1333333333333,14.3666666666667,33.73904761,NA
32,PIFL,Ambient_HW,Drought,10,30.1,9.03,20.9,15.8666666666667,7.3,14.63846152,16.2
32,PIFL,Ambient_HW,Watered,0,121.1,121.1,21.0333333333333,37.0666666666667,17.1333333333333,30.89190833,NA
33,PIFL,Ambient,Drought,8,50.82,25.41,22.84,14.74,5.96,27.37831461,16.4
33,PIFL,Ambient,Watered,0,163.7,163.7,22.2333333333333,32.5333333333333,14.3666666666667,53.25889597,NA
33,PIFL,Ambient_HW,Drought,10,51.35,10.27,22.8,15.1,6.3,21.86351857,16.2
33,PIFL,Ambient_HW,Watered,0,193.566666666667,193.566666666667,23,35.7333333333333,15.6333333333333,19.52955026,NA
34,PIFL,Ambient,Drought,9,46.7,23.35,22.3,14.34,6.1,24.70057354,16.4
34,PIFL,Ambient,Watered,0,163.233333333333,163.233333333333,22.5,33.5333333333333,15.4333333333333,41.7891533,NA
34,PIFL,Ambient_HW,Drought,10,52.2,5.22,22,16.1,7.2,16.50708939,16.2
34,PIFL,Ambient_HW,Watered,0,198.466666666667,198.466666666667,22.0333333333333,36.7666666666667,16.6666666666667,30.92463958,NA
35,PIFL,Ambient,Drought,10,60.425,24.17,23.65,17.125,7.2,31.65803567,16.4
35,PIFL,Ambient,Watered,0,173.666666666667,173.666666666667,23.5,33.2,14.8333333333333,79.33551117,NA
35,PIFL,Ambient_HW,Drought,10,76.2,7.62,23.6,20.8,9.2,24.09655577,16.2
35,PIFL,Ambient_HW,Watered,0,201.133333333333,201.133333333333,23.5666666666667,36.6666666666667,16.3666666666667,30.21164235,NA
36,PIFL,Ambient,Drought,10,30.1666666666667,9.05,22.4,15.8,7.26666666666667,14.58364762,16.4
36,PIFL,Ambient,Watered,0,103.433333333333,103.433333333333,22.4666666666667,33.8333333333333,16,50.44921539,NA
36,PIFL,Ambient_HW,Drought,10,NA,0,NA,NA,NA,0,16.2
36,PIFL,Ambient_HW,Watered,0,132.566666666667,132.566666666667,22.9,39.2,18.5666666666667,29.43914627,NA
