Phase,Species,SpeciesID,Week,Weight_g,Porometer,PercentBrown,Dead
1,PIED,PIED43,14.5,NA,NA,NA,dead
1,PIED,PIED43,15.0,NA,NA,NA,dead
1,PIED,PIED43,15.5,NA,NA,NA,dead
1,PIED,PIED43,16.0,NA,NA,NA,dead
1,PIED,PIED43,16.5,NA,NA,NA,dead
1,PIED,PIED43,17.0,NA,NA,NA,dead
1,PIED,PIED43,17.5,NA,NA,NA,dead
1,PIED,PIED43,18.0,NA,NA,NA,dead
1,PIED,PIED43,18.5,NA,NA,NA,dead
1,PIED,PIED43,19.0,NA,NA,NA,dead
1,PIED,PIED43,19.5,NA,NA,NA,dead
1,PIED,PIED43,2.0,662,218.6,10,alive
1,PIED,PIED43,2.5,NA,NA,10,alive
1,PIED,PIED43,20.0,NA,NA,NA,dead
1,PIED,PIED43,20.5,NA,NA,NA,dead
1,PIED,PIED43,21.0,NA,NA,NA,dead
1,PIED,PIED43,21.5,NA,NA,NA,dead
1,PIED,PIED43,22.0,NA,NA,NA,dead
1,PIED,PIED43,22.5,NA,NA,NA,dead
1,PIED,PIED43,3.0,594,177.9,10,alive
1,PIED,PIED43,3.5,NA,NA,10,alive
1,PIED,PIED43,4.0,513,224.5,10,alive
1,PIED,PIED43,4.5,NA,NA,10,alive
1,PIED,PIED43,5.0,450,149.5,10,alive
1,PIED,PIED43,5.5,NA,NA,10,alive
1,PIED,PIED43,6.0,435,100.8,25,alive
1,PIED,PIED43,6.5,NA,NA,25,alive
1,PIED,PIED43,7.0,424,58.9,10,alive
1,PIED,PIED43,7.5,NA,NA,25,alive
1,PIED,PIED43,8.0,400,53.3,25,alive
1,PIED,PIED43,8.5,NA,NA,25,alive
1,PIED,PIED43,9.0,395,49.2,25,alive
1,PIED,PIED43,9.5,NA,NA,NA,alive
1,PIED,PIED44,1.0,837,NA,10,alive
1,PIED,PIED44,1.5,NA,NA,10,alive
1,PIED,PIED44,10.0,492,NA,10,alive
1,PIED,PIED44,10.5,NA,NA,10,alive
1,PIED,PIED44,11.0,483,NA,10,alive
1,PIED,PIED44,11.5,NA,NA,25,alive
1,PIED,PIED44,12.0,473,NA,10,alive
1,PIED,PIED44,12.5,NA,NA,25,alive
1,PIED,PIED44,13.0,469,NA,25,alive
1,PIED,PIED44,13.5,NA,NA,25,alive
1,PIED,PIED44,14.0,463,NA,50,alive
1,PIED,PIED44,14.5,NA,NA,50,alive
1,PIED,PIED44,15.0,458,NA,50,alive
1,PIED,PIED44,15.5,NA,NA,75,dead
1,PIED,PIED44,16.0,456,NA,75,dead
1,PIED,PIED44,16.5,NA,NA,75,dead
1,PIED,PIED44,17.0,455,NA,90,dead
1,PIED,PIED44,17.5,NA,NA,75,dead
1,PIED,PIED44,18.0,NA,NA,NA,dead
1,PIED,PIED44,18.5,NA,NA,90,dead
1,PIED,PIED44,19.0,NA,NA,90,dead
1,PIED,PIED44,19.5,NA,NA,90,dead
1,PIED,PIED44,2.0,783,NA,10,alive
1,PIED,PIED44,2.5,NA,NA,10,alive
1,PIED,PIED44,20.0,NA,NA,90,dead
1,PIED,PIED44,20.5,NA,NA,NA,dead
1,PIED,PIED44,21.0,NA,NA,NA,dead
1,PIED,PIED44,21.5,NA,NA,NA,dead
1,PIED,PIED44,22.0,NA,NA,NA,dead
1,PIED,PIED44,22.5,NA,NA,NA,dead
1,PIED,PIED44,3.0,714,NA,10,alive
1,PIED,PIED44,3.5,NA,NA,10,alive
1,PIED,PIED44,4.0,635,NA,10,alive
1,PIED,PIED44,4.5,NA,NA,10,alive
1,PIED,PIED44,5.0,566,NA,10,alive
1,PIED,PIED44,5.5,NA,NA,25,alive
1,PIED,PIED44,6.0,544,NA,25,alive
1,PIED,PIED44,6.5,NA,NA,25,alive
1,PIED,PIED44,7.0,527,NA,10,alive
1,PIED,PIED44,7.5,NA,NA,25,alive
1,PIED,PIED44,8.0,510,NA,10,alive
1,PIED,PIED44,8.5,NA,NA,10,alive
1,PIED,PIED44,9.0,501,NA,10,alive
1,PIED,PIED44,9.5,NA,NA,NA,alive
1,PIED,PIED45,1.0,725,NA,10,alive
1,PIED,PIED45,1.5,NA,NA,10,alive
1,PIED,PIED45,10.0,387,NA,50,alive
1,PIED,PIED45,10.5,NA,NA,75,alive
1,PIED,PIED45,11.0,373,NA,75,alive
1,PIED,PIED45,11.5,NA,NA,75,alive
1,PIED,PIED45,12.0,362,NA,75,dead
1,PIED,PIED45,12.5,NA,NA,90,dead
1,PIED,PIED45,13.0,348,NA,90,dead
1,PIED,PIED45,13.5,NA,NA,90,dead
1,PIED,PIED45,14.0,345,NA,90,dead
1,PIED,PIED45,14.5,NA,NA,NA,dead
1,PIED,PIED45,15.0,NA,NA,NA,dead
1,PIED,PIED45,15.5,NA,NA,NA,dead
1,PIED,PIED45,16.0,NA,NA,NA,dead
1,PIED,PIED45,16.5,NA,NA,NA,dead
1,PIED,PIED45,17.0,NA,NA,NA,dead
1,PIED,PIED45,17.5,NA,NA,NA,dead
1,PIED,PIED45,18.0,NA,NA,NA,dead
1,PIED,PIED45,18.5,NA,NA,NA,dead
1,PIED,PIED45,19.0,NA,NA,NA,dead
1,PIED,PIED45,19.5,NA,NA,NA,dead
1,PIED,PIED45,2.0,705,NA,10,alive
1,PIED,PIED45,2.5,NA,NA,10,alive
1,PIED,PIED45,20.0,NA,NA,NA,dead
1,PIED,PIED45,20.5,NA,NA,NA,dead
1,PIED,PIED45,21.0,NA,NA,NA,dead
1,PIED,PIED45,21.5,NA,NA,NA,dead
1,PIED,PIED45,22.0,NA,NA,NA,dead
1,PIED,PIED45,22.5,NA,NA,NA,dead
1,PIED,PIED45,3.0,663,NA,10,alive
1,PIED,PIED45,3.5,NA,NA,10,alive
1,PIED,PIED45,4.0,610,NA,10,alive
1,PIED,PIED45,4.5,NA,NA,10,alive
1,PIED,PIED45,5.0,553,NA,10,alive
1,PIED,PIED45,5.5,NA,NA,10,alive
1,PIED,PIED45,6.0,516,NA,10,alive
1,PIED,PIED45,6.5,NA,NA,10,alive
1,PIED,PIED45,7.0,477,NA,10,alive
1,PIED,PIED45,7.5,NA,NA,25,alive
1,PIED,PIED45,8.0,416,NA,25,alive
1,PIED,PIED45,8.5,NA,NA,25,alive
1,PIED,PIED45,9.0,401,NA,25,alive
1,PIED,PIED45,9.5,NA,NA,NA,alive
1,PIED,PIED46,1.0,602,176,10,alive
1,PIED,PIED46,1.5,NA,NA,10,alive
1,PIED,PIED46,10.0,307,48.8,10,alive
1,PIED,PIED46,10.5,NA,NA,10,alive
1,PIED,PIED46,11.0,291,47.5,10,alive
1,PIED,PIED46,11.5,NA,NA,10,alive
1,PIED,PIED46,12.0,278,68.6,10,alive
1,PIED,PIED46,12.5,NA,NA,25,alive
1,PIED,PIED46,13.0,274,50.6,10,alive
1,PIED,PIED46,13.5,NA,NA,10,alive
1,PIED,PIED46,14.0,271,48,10,alive
1,PIED,PIED46,14.5,NA,NA,25,alive
1,PIED,PIED46,15.0,271,55.5,25,dead
1,PIED,PIED46,15.5,NA,NA,50,dead
1,PIED,PIED46,16.0,269,64.5,50,dead
1,PIED,PIED46,16.5,NA,NA,75,dead
1,PIED,PIED46,17.0,269,80.3,75,dead
1,PIED,PIED46,17.5,NA,NA,NA,dead
1,PIED,PIED46,18.0,NA,NA,NA,dead
1,PIED,PIED46,18.5,NA,NA,NA,dead
1,PIED,PIED46,19.0,NA,NA,NA,dead
1,PIED,PIED46,19.5,NA,NA,NA,dead
1,PIED,PIED46,2.0,571,110.5,10,alive
1,PIED,PIED46,2.5,NA,NA,10,alive
1,PIED,PIED46,20.0,NA,NA,NA,dead
1,PIED,PIED46,20.5,NA,NA,NA,dead
1,PIED,PIED46,21.0,NA,NA,NA,dead
1,PIED,PIED46,21.5,NA,NA,NA,dead
1,PIED,PIED46,22.0,NA,NA,NA,dead
1,PIED,PIED46,22.5,NA,NA,NA,dead
1,PIED,PIED46,3.0,546,223.2,10,alive
1,PIED,PIED46,3.5,NA,NA,10,alive
1,PIED,PIED46,4.0,502,354.7,10,alive
1,PIED,PIED46,4.5,NA,NA,10,alive
1,PIED,PIED46,5.0,448,158.4,10,alive
1,PIED,PIED46,5.5,NA,NA,10,alive
1,PIED,PIED46,6.0,420,87.4,10,alive
1,PIED,PIED46,6.5,NA,NA,10,alive
1,PIED,PIED46,7.0,390,95.8,10,alive
1,PIED,PIED46,7.5,NA,NA,10,alive
1,PIED,PIED46,8.0,349,86.6,10,alive
1,PIED,PIED46,8.5,NA,NA,10,alive
1,PIED,PIED46,9.0,329,100.8,10,alive
1,PIED,PIED46,9.5,NA,NA,NA,alive
1,PIED,PIED47,1.0,818,NA,10,alive
1,PIED,PIED47,1.5,NA,NA,10,alive
1,PIED,PIED47,10.0,463,NA,10,alive
1,PIED,PIED47,10.5,NA,NA,10,alive
1,PIED,PIED47,11.0,457,NA,25,alive
1,PIED,PIED47,11.5,NA,NA,50,alive
1,PIED,PIED47,12.0,441,NA,50,alive
1,PIED,PIED47,12.5,NA,NA,75,dead
1,PIED,PIED47,13.0,438,NA,75,dead
1,PIED,PIED47,13.5,NA,NA,90,dead
1,PIED,PIED47,14.0,437,NA,90,dead
1,PIED,PIED47,14.5,NA,NA,90,dead
1,PIED,PIED47,15.0,435,NA,90,dead
1,PIED,PIED47,15.5,NA,NA,NA,dead
1,PIED,PIED47,16.0,NA,NA,NA,dead
1,PIED,PIED47,16.5,NA,NA,NA,dead
1,PIED,PIED47,17.0,NA,NA,NA,dead
1,PIED,PIED47,17.5,NA,NA,NA,dead
1,PIED,PIED47,18.0,NA,NA,NA,dead
1,PIED,PIED47,18.5,NA,NA,NA,dead
1,PIED,PIED47,19.0,NA,NA,NA,dead
1,PIED,PIED47,19.5,NA,NA,NA,dead
1,PIED,PIED47,2.0,753,NA,10,alive
1,PIED,PIED47,2.5,NA,NA,10,alive
1,PIED,PIED47,20.0,NA,NA,NA,dead
1,PIED,PIED47,20.5,NA,NA,NA,dead
1,PIED,PIED47,21.0,NA,NA,NA,dead
1,PIED,PIED47,21.5,NA,NA,NA,dead
1,PIED,PIED47,22.0,NA,NA,NA,dead
1,PIED,PIED47,22.5,NA,NA,NA,dead
1,PIED,PIED47,3.0,660,NA,10,alive
1,PIED,PIED47,3.5,NA,NA,10,alive
1,PIED,PIED47,4.0,563,NA,10,alive
1,PIED,PIED47,4.5,NA,NA,10,alive
1,PIED,PIED47,5.0,528,NA,10,alive
1,PIED,PIED47,5.5,NA,NA,25,alive
1,PIED,PIED47,6.0,507,NA,10,alive
1,PIED,PIED47,6.5,NA,NA,25,alive
1,PIED,PIED47,7.0,498,NA,10,alive
1,PIED,PIED47,7.5,NA,NA,25,alive
1,PIED,PIED47,8.0,475,NA,10,alive
1,PIED,PIED47,8.5,NA,NA,10,alive
1,PIED,PIED47,9.0,469,NA,10,alive
1,PIED,PIED47,9.5,NA,NA,NA,alive
1,PIED,PIED48,1.0,705,NA,10,alive
1,PIED,PIED48,1.5,NA,NA,10,alive
1,PIED,PIED48,10.0,356,NA,50,alive
1,PIED,PIED48,10.5,NA,NA,50,alive
1,PIED,PIED48,11.0,352,NA,50,alive
1,PIED,PIED48,11.5,NA,NA,75,alive
1,PIED,PIED48,12.0,350,NA,50,dead
1,PIED,PIED48,12.5,NA,NA,75,dead
1,PIED,PIED48,13.0,348,NA,75,dead
1,PIED,PIED48,13.5,NA,NA,75,dead
1,PIED,PIED48,14.0,347,NA,90,dead
1,PIED,PIED48,14.5,NA,NA,NA,dead
1,PIED,PIED48,15.0,NA,NA,NA,dead
1,PIED,PIED48,15.5,NA,NA,NA,dead
1,PIED,PIED48,16.0,NA,NA,NA,dead
1,PIED,PIED48,16.5,NA,NA,NA,dead
1,PIED,PIED48,17.0,NA,NA,NA,dead
1,PIED,PIED48,17.5,NA,NA,NA,dead
1,PIED,PIED48,18.0,NA,NA,NA,dead
1,PIED,PIED48,18.5,NA,NA,NA,dead
1,PIED,PIED48,19.0,NA,NA,NA,dead
1,PIED,PIED48,19.5,NA,NA,NA,dead
1,PIED,PIED48,2.0,661,NA,10,alive
1,PIED,PIED48,2.5,NA,NA,10,alive
1,PIED,PIED48,20.0,NA,NA,NA,dead
1,PIED,PIED48,20.5,NA,NA,NA,dead
1,PIED,PIED48,21.0,NA,NA,NA,dead
1,PIED,PIED48,21.5,NA,NA,NA,dead
1,PIED,PIED48,22.0,NA,NA,NA,dead
1,PIED,PIED48,22.5,NA,NA,NA,dead
1,PIED,PIED48,3.0,577,NA,10,alive
1,PIED,PIED48,3.5,NA,NA,10,alive
1,PIED,PIED48,4.0,486,NA,10,alive
1,PIED,PIED48,4.5,NA,NA,10,alive
1,PIED,PIED48,5.0,432,NA,10,alive
1,PIED,PIED48,5.5,NA,NA,10,alive
1,PIED,PIED48,6.0,415,NA,10,alive
1,PIED,PIED48,6.5,NA,NA,25,alive
1,PIED,PIED48,7.0,398,NA,10,alive
1,PIED,PIED48,7.5,NA,NA,25,alive
1,PIED,PIED48,8.0,371,NA,10,alive
1,PIED,PIED48,8.5,NA,NA,10,alive
1,PIED,PIED48,9.0,362,NA,10,alive
1,PIED,PIED48,9.5,NA,NA,NA,alive
1,PIED,PIED49,1.0,815,73.4,10,alive
1,PIED,PIED49,1.5,NA,NA,10,alive
1,PIED,PIED49,10.0,460,57.9,10,alive
1,PIED,PIED49,10.5,NA,NA,10,alive
1,PIED,PIED49,11.0,450,53.1,10,alive
1,PIED,PIED49,11.5,NA,NA,10,alive
1,PIED,PIED49,12.0,442,71.8,10,alive
1,PIED,PIED49,12.5,NA,NA,25,alive
1,PIED,PIED49,13.0,433,61.5,10,alive
1,PIED,PIED49,13.5,NA,NA,25,alive
1,PIED,PIED49,14.0,426,54.6,25,alive
1,PIED,PIED49,14.5,NA,NA,25,alive
1,PIED,PIED49,15.0,422,62,50,alive
1,PIED,PIED49,15.5,NA,NA,50,alive
1,PIED,PIED49,16.0,418,58.3,50,alive
1,PIED,PIED49,16.5,NA,NA,75,alive
1,PIED,PIED49,17.0,417,88.8,75,dead
1,PIED,PIED49,17.5,NA,NA,75,dead
1,PIED,PIED49,18.0,NA,81.9,NA,dead
1,PIED,PIED49,18.5,NA,NA,90,dead
1,PIED,PIED49,19.0,NA,NA,90,dead
1,PIED,PIED49,19.5,NA,NA,90,dead
1,PIED,PIED49,2.0,772,207.9,10,alive
1,PIED,PIED49,2.5,NA,NA,10,alive
1,PIED,PIED49,20.0,NA,NA,90,dead
1,PIED,PIED49,20.5,NA,NA,NA,dead
1,PIED,PIED49,21.0,NA,NA,NA,dead
1,PIED,PIED49,21.5,NA,NA,NA,dead
1,PIED,PIED49,22.0,NA,NA,NA,dead
1,PIED,PIED49,22.5,NA,NA,NA,dead
1,PIED,PIED49,3.0,704,94.8,10,alive
1,PIED,PIED49,3.5,NA,NA,10,alive
1,PIED,PIED49,4.0,617,218.4,10,alive
1,PIED,PIED49,4.5,NA,NA,10,alive
1,PIED,PIED49,5.0,533,76.1,10,alive
1,PIED,PIED49,5.5,NA,NA,10,alive
1,PIED,PIED49,6.0,509,67.1,10,alive
1,PIED,PIED49,6.5,NA,NA,10,alive
1,PIED,PIED49,7.0,500,68.7,10,alive
1,PIED,PIED49,7.5,NA,NA,10,alive
1,PIED,PIED49,8.0,486,73.5,10,alive
1,PIED,PIED49,8.5,NA,NA,10,alive
1,PIED,PIED49,9.0,471,53.2,10,alive
1,PIED,PIED49,9.5,NA,NA,NA,alive
2,PIED,PIED51,1,550,NA,10,alive
2,PIED,PIED51,10,447,NA,10,alive
2,PIED,PIED51,11,496,NA,10,alive
2,PIED,PIED51,12,459,NA,10,alive
2,PIED,PIED51,13,528,NA,10,alive
2,PIED,PIED51,14,459,NA,10,alive
2,PIED,PIED51,15,521,NA,10,alive
2,PIED,PIED51,16,NA,NA,10,alive
2,PIED,PIED51,17,NA,NA,10,alive
2,PIED,PIED51,18,NA,NA,10,alive
2,PIED,PIED51,19,NA,NA,10,alive
2,PIED,PIED51,2,458,NA,10,alive
2,PIED,PIED51,20,NA,NA,10,alive
2,PIED,PIED51,21,NA,NA,10,alive
2,PIED,PIED51,22,NA,NA,10,alive
2,PIED,PIED51,23,NA,NA,10,alive
2,PIED,PIED51,24,NA,NA,10,alive
2,PIED,PIED51,25,NA,NA,10,alive
2,PIED,PIED51,26,NA,NA,10,alive
2,PIED,PIED51,27,NA,NA,10,alive
2,PIED,PIED51,28,NA,NA,10,alive
2,PIED,PIED51,29,NA,NA,10,alive
2,PIED,PIED51,3,487,NA,10,alive
2,PIED,PIED51,30,NA,NA,10,alive
2,PIED,PIED51,31,NA,NA,10,alive
2,PIED,PIED51,32,NA,NA,10,alive
2,PIED,PIED51,4,437,NA,10,alive
2,PIED,PIED51,5,568,NA,10,alive
2,PIED,PIED51,6,555,NA,10,alive
2,PIED,PIED51,7,461,NA,10,alive
2,PIED,PIED51,8,418,NA,10,alive
2,PIED,PIED51,9,481,NA,10,alive
2,PIED,PIED52,1,664,NA,10,alive
2,PIED,PIED52,10,502,NA,10,alive
2,PIED,PIED52,11,542,NA,10,alive
2,PIED,PIED52,12,508,NA,10,alive
2,PIED,PIED52,13,555,NA,10,alive
2,PIED,PIED52,14,511,NA,10,alive
2,PIED,PIED52,15,573,NA,10,alive
2,PIED,PIED52,16,NA,NA,10,alive
2,PIED,PIED52,17,NA,NA,10,alive
2,PIED,PIED52,18,NA,NA,10,alive
2,PIED,PIED52,19,NA,NA,10,alive
2,PIED,PIED52,2,548,NA,10,alive
2,PIED,PIED52,20,NA,NA,10,alive
2,PIED,PIED52,21,NA,NA,10,alive
2,PIED,PIED52,22,NA,NA,10,alive
2,PIED,PIED52,23,NA,NA,10,alive
2,PIED,PIED52,24,NA,NA,10,alive
2,PIED,PIED52,25,NA,NA,10,alive
2,PIED,PIED52,26,NA,NA,10,alive
2,PIED,PIED52,27,NA,NA,10,alive
2,PIED,PIED52,28,NA,NA,10,alive
2,PIED,PIED52,29,NA,NA,10,alive
2,PIED,PIED52,3,610,NA,10,alive
2,PIED,PIED52,30,NA,NA,10,alive
2,PIED,PIED52,31,NA,NA,10,alive
2,PIED,PIED52,32,NA,NA,10,alive
2,PIED,PIED52,4,523,NA,10,alive
2,PIED,PIED52,5,666,NA,10,alive
2,PIED,PIED52,6,682,NA,10,alive
2,PIED,PIED52,7,575,NA,10,alive
2,PIED,PIED52,8,486,NA,10,alive
2,PIED,PIED52,9,534,NA,10,alive
2,PIED,PIED53,1,692,40,10,alive
2,PIED,PIED53,10,520,47.3,10,alive
2,PIED,PIED53,11,560,NA,10,alive
2,PIED,PIED53,12,527,57,10,alive
2,PIED,PIED53,13,595,125,10,alive
2,PIED,PIED53,14,537,99.2,10,alive
2,PIED,PIED53,15,618,129.3,10,alive
2,PIED,PIED53,16,NA,NA,10,alive
2,PIED,PIED53,17,NA,NA,10,alive
2,PIED,PIED53,18,NA,NA,10,alive
2,PIED,PIED53,19,NA,NA,10,alive
2,PIED,PIED53,2,578,217.3,10,alive
2,PIED,PIED53,20,NA,NA,10,alive
2,PIED,PIED53,21,NA,NA,10,alive
2,PIED,PIED53,22,NA,NA,10,alive
2,PIED,PIED53,23,NA,NA,10,alive
2,PIED,PIED53,24,NA,NA,10,alive
2,PIED,PIED53,25,NA,NA,10,alive
2,PIED,PIED53,26,NA,NA,10,alive
2,PIED,PIED53,27,NA,NA,10,alive
2,PIED,PIED53,28,NA,NA,10,alive
2,PIED,PIED53,29,NA,NA,10,alive
2,PIED,PIED53,3,618,106.5,10,alive
2,PIED,PIED53,30,NA,NA,10,alive
2,PIED,PIED53,31,NA,NA,10,alive
2,PIED,PIED53,32,NA,NA,10,alive
2,PIED,PIED53,4,537,86.4,10,alive
2,PIED,PIED53,5,680,149.1,10,alive
2,PIED,PIED53,6,649,160,10,alive
2,PIED,PIED53,7,557,73.4,10,alive
2,PIED,PIED53,8,497,32.7,10,alive
2,PIED,PIED53,9,551,40.4,10,alive
2,PIED,PIED54,1,510,47,10,alive
2,PIED,PIED54,10,441,43.3,10,alive
2,PIED,PIED54,11,507,NA,10,alive
2,PIED,PIED54,12,453,49.6,10,alive
2,PIED,PIED54,13,554,154.9,10,alive
2,PIED,PIED54,14,465,75.3,10,alive
2,PIED,PIED54,15,540,208.7,10,alive
2,PIED,PIED54,16,NA,NA,10,alive
2,PIED,PIED54,17,NA,NA,10,alive
2,PIED,PIED54,18,NA,NA,10,alive
2,PIED,PIED54,19,NA,NA,10,alive
2,PIED,PIED54,2,451,46.1,10,alive
2,PIED,PIED54,20,NA,NA,10,alive
2,PIED,PIED54,21,NA,NA,10,alive
2,PIED,PIED54,22,NA,NA,10,alive
2,PIED,PIED54,23,NA,NA,10,alive
2,PIED,PIED54,24,NA,NA,10,alive
2,PIED,PIED54,25,NA,NA,10,alive
2,PIED,PIED54,26,NA,NA,10,alive
2,PIED,PIED54,27,NA,NA,10,alive
2,PIED,PIED54,28,NA,NA,10,alive
2,PIED,PIED54,29,NA,NA,10,alive
2,PIED,PIED54,3,480,122.1,10,alive
2,PIED,PIED54,30,NA,NA,10,alive
2,PIED,PIED54,31,NA,NA,10,alive
2,PIED,PIED54,32,NA,NA,10,alive
2,PIED,PIED54,4,442,44.4,10,alive
2,PIED,PIED54,5,577,120.9,10,alive
2,PIED,PIED54,6,672,85.1,10,alive
2,PIED,PIED54,7,541,55.1,10,alive
2,PIED,PIED54,8,432,36.2,10,alive
2,PIED,PIED54,9,472,44.1,10,alive
2,PIED,PIED55,1,638,59.3,10,alive
2,PIED,PIED55,10,556,39.8,10,alive
2,PIED,PIED55,11,607,NA,10,alive
2,PIED,PIED55,12,561,66.5,10,alive
2,PIED,PIED55,13,617,149.3,10,alive
2,PIED,PIED55,14,565,71.3,10,alive
2,PIED,PIED55,15,615,120.1,10,alive
2,PIED,PIED55,16,NA,NA,10,alive
2,PIED,PIED55,17,NA,NA,10,alive
2,PIED,PIED55,18,NA,NA,10,alive
2,PIED,PIED55,19,NA,NA,10,alive
2,PIED,PIED55,2,570,83.8,10,alive
2,PIED,PIED55,20,NA,NA,10,alive
2,PIED,PIED55,21,NA,NA,10,alive
2,PIED,PIED55,22,NA,NA,10,alive
2,PIED,PIED55,23,NA,NA,10,alive
2,PIED,PIED55,24,NA,NA,10,alive
2,PIED,PIED55,25,NA,NA,10,alive
2,PIED,PIED55,26,NA,NA,10,alive
2,PIED,PIED55,27,NA,NA,10,alive
2,PIED,PIED55,28,NA,NA,10,alive
2,PIED,PIED55,29,NA,NA,10,alive
2,PIED,PIED55,3,616,80.5,10,alive
2,PIED,PIED55,30,NA,NA,10,alive
2,PIED,PIED55,31,NA,NA,10,alive
2,PIED,PIED55,32,NA,NA,10,alive
2,PIED,PIED55,4,558,64.7,10,alive
2,PIED,PIED55,5,702,140.5,10,alive
2,PIED,PIED55,6,704,67.7,10,alive
2,PIED,PIED55,7,627,36.7,10,alive
2,PIED,PIED55,8,539,42.9,10,alive
2,PIED,PIED55,9,595,91.9,10,alive
2,PIED,PIED56,1,527,42.5,10,alive
2,PIED,PIED56,10,340,NA,90,dead
2,PIED,PIED56,11,NA,NA,90,dead
2,PIED,PIED56,12,NA,NA,90,dead
2,PIED,PIED56,13,NA,NA,90,dead
2,PIED,PIED56,14,NA,NA,90,dead
2,PIED,PIED56,15,NA,NA,90,dead
2,PIED,PIED56,16,NA,NA,90,dead
2,PIED,PIED56,17,NA,NA,90,dead
2,PIED,PIED56,18,NA,NA,90,dead
2,PIED,PIED56,19,NA,NA,90,dead
2,PIED,PIED56,2,439,206.8,25,alive
2,PIED,PIED56,20,NA,NA,90,dead
2,PIED,PIED56,21,NA,NA,90,dead
2,PIED,PIED56,22,NA,NA,90,dead
2,PIED,PIED56,23,NA,NA,90,dead
2,PIED,PIED56,24,NA,NA,90,dead
2,PIED,PIED56,25,NA,NA,90,dead
2,PIED,PIED56,26,NA,NA,90,dead
2,PIED,PIED56,27,NA,NA,90,dead
2,PIED,PIED56,28,NA,NA,90,dead
2,PIED,PIED56,29,NA,NA,90,dead
2,PIED,PIED56,3,391,35.9,10,alive
2,PIED,PIED56,30,NA,NA,90,dead
2,PIED,PIED56,31,NA,NA,90,dead
2,PIED,PIED56,32,NA,NA,90,dead
2,PIED,PIED56,4,370,38.9,10,alive
2,PIED,PIED56,5,352,30.4,10,alive
2,PIED,PIED56,6,347,37.8,10,alive
2,PIED,PIED56,7,344,50.3,25,alive
2,PIED,PIED56,8,339,38.4,90,dead
2,PIED,PIED56,9,340,NA,90,dead
2,PIED,PIED57,1,618,74.8,10,alive
2,PIED,PIED57,10,421,NA,90,dead
2,PIED,PIED57,11,NA,NA,90,dead
2,PIED,PIED57,12,NA,NA,90,dead
2,PIED,PIED57,13,NA,NA,90,dead
2,PIED,PIED57,14,NA,NA,90,dead
2,PIED,PIED57,15,NA,NA,90,dead
2,PIED,PIED57,16,NA,NA,90,dead
2,PIED,PIED57,17,NA,NA,90,dead
2,PIED,PIED57,18,NA,NA,90,dead
2,PIED,PIED57,19,NA,NA,90,dead
2,PIED,PIED57,2,514,53.4,25,alive
2,PIED,PIED57,20,NA,NA,90,dead
2,PIED,PIED57,21,NA,NA,90,dead
2,PIED,PIED57,22,NA,NA,90,dead
2,PIED,PIED57,23,NA,NA,90,dead
2,PIED,PIED57,24,NA,NA,90,dead
2,PIED,PIED57,25,NA,NA,90,dead
2,PIED,PIED57,26,NA,NA,90,dead
2,PIED,PIED57,27,NA,NA,90,dead
2,PIED,PIED57,28,NA,NA,90,dead
2,PIED,PIED57,29,NA,NA,90,dead
2,PIED,PIED57,3,488,21.6,10,alive
2,PIED,PIED57,30,NA,NA,90,dead
2,PIED,PIED57,31,NA,NA,90,dead
2,PIED,PIED57,32,NA,NA,90,dead
2,PIED,PIED57,4,466,49.8,25,alive
2,PIED,PIED57,5,450,27.6,10,alive
2,PIED,PIED57,6,437,40.2,10,alive
2,PIED,PIED57,7,433,44.9,10,alive
2,PIED,PIED57,8,420,49.8,90,dead
2,PIED,PIED57,9,422,NA,90,dead
2,PIED,PIED58,1,675,51.6,10,alive
2,PIED,PIED58,10,420,NA,90,dead
2,PIED,PIED58,11,NA,NA,90,dead
2,PIED,PIED58,12,NA,NA,90,dead
2,PIED,PIED58,13,NA,NA,90,dead
2,PIED,PIED58,14,NA,NA,90,dead
2,PIED,PIED58,15,NA,NA,90,dead
2,PIED,PIED58,16,NA,NA,90,dead
2,PIED,PIED58,17,NA,NA,90,dead
2,PIED,PIED58,18,NA,NA,90,dead
2,PIED,PIED58,19,NA,NA,90,dead
2,PIED,PIED58,2,579,77.7,10,alive
2,PIED,PIED58,20,NA,NA,90,dead
2,PIED,PIED58,21,NA,NA,90,dead
2,PIED,PIED58,22,NA,NA,90,dead
2,PIED,PIED58,23,NA,NA,90,dead
2,PIED,PIED58,24,NA,NA,90,dead
2,PIED,PIED58,25,NA,NA,90,dead
2,PIED,PIED58,26,NA,NA,90,dead
2,PIED,PIED58,27,NA,NA,90,dead
2,PIED,PIED58,28,NA,NA,90,dead
2,PIED,PIED58,29,NA,NA,90,dead
2,PIED,PIED58,3,509,75.9,10,alive
2,PIED,PIED58,30,NA,NA,90,dead
2,PIED,PIED58,31,NA,NA,90,dead
2,PIED,PIED58,32,NA,NA,90,dead
2,PIED,PIED58,4,475,62.1,10,alive
2,PIED,PIED58,5,459,25.9,10,alive
2,PIED,PIED58,6,445,42.8,10,alive
2,PIED,PIED58,7,438,42.2,10,alive
2,PIED,PIED58,8,420,37.3,75,dead
2,PIED,PIED58,9,420,NA,90,dead
2,PIED,PIED59,1,706,60.9,10,alive
2,PIED,PIED59,10,440,NA,90,dead
2,PIED,PIED59,11,NA,NA,90,dead
2,PIED,PIED59,12,NA,NA,90,dead
