Phase,Species,SpeciesID,Week,Weight_g,Porometer,PercentBrown,Dead
2,PIPO,PIPO52,7,495,NA,10,alive
2,PIPO,PIPO52,8,351,NA,10,alive
2,PIPO,PIPO52,9,434,NA,10,alive
2,PIPO,PIPO53,1,568,42.9,10,alive
2,PIPO,PIPO53,10,399,136.1,10,alive
2,PIPO,PIPO53,11,458,98,10,alive
2,PIPO,PIPO53,12,389,82.5,10,alive
2,PIPO,PIPO53,13,481,87.6,10,alive
2,PIPO,PIPO53,14,399,82.3,10,alive
2,PIPO,PIPO53,15,475,95.1,10,alive
2,PIPO,PIPO53,16,NA,NA,10,alive
2,PIPO,PIPO53,17,NA,NA,10,alive
2,PIPO,PIPO53,18,NA,NA,10,alive
2,PIPO,PIPO53,19,NA,NA,10,alive
2,PIPO,PIPO53,2,414,312.9,10,alive
2,PIPO,PIPO53,20,NA,NA,10,alive
2,PIPO,PIPO53,21,NA,NA,10,alive
2,PIPO,PIPO53,22,NA,NA,10,alive
2,PIPO,PIPO53,23,NA,NA,10,alive
2,PIPO,PIPO53,24,NA,NA,10,alive
2,PIPO,PIPO53,25,NA,NA,10,alive
2,PIPO,PIPO53,26,NA,NA,10,alive
2,PIPO,PIPO53,27,NA,NA,10,alive
2,PIPO,PIPO53,28,NA,NA,10,alive
2,PIPO,PIPO53,29,NA,NA,10,alive
2,PIPO,PIPO53,3,464,97.3,10,alive
2,PIPO,PIPO53,30,NA,NA,10,alive
2,PIPO,PIPO53,31,NA,NA,10,alive
2,PIPO,PIPO53,32,NA,NA,10,alive
2,PIPO,PIPO53,4,386,93.7,10,alive
2,PIPO,PIPO53,5,505,101.8,10,alive
2,PIPO,PIPO53,6,631,77.9,10,alive
2,PIPO,PIPO53,7,561,90.4,10,alive
2,PIPO,PIPO53,8,369,32.8,10,alive
2,PIPO,PIPO53,9,468,83.8,10,alive
2,PIPO,PIPO54,1,454,71.4,10,alive
2,PIPO,PIPO54,10,348,103.6,10,alive
2,PIPO,PIPO54,11,438,116.2,10,alive
2,PIPO,PIPO54,12,366,123.1,10,alive
2,PIPO,PIPO54,13,466,102,10,alive
2,PIPO,PIPO54,14,389,95.8,10,alive
2,PIPO,PIPO54,15,467,138,10,alive
2,PIPO,PIPO54,16,NA,NA,10,alive
2,PIPO,PIPO54,17,NA,NA,10,alive
2,PIPO,PIPO54,18,NA,NA,10,alive
2,PIPO,PIPO54,19,NA,NA,10,alive
2,PIPO,PIPO54,2,349,185.1,10,alive
2,PIPO,PIPO54,20,NA,NA,10,alive
2,PIPO,PIPO54,21,NA,NA,10,alive
2,PIPO,PIPO54,22,NA,NA,10,alive
2,PIPO,PIPO54,23,NA,NA,10,alive
2,PIPO,PIPO54,24,NA,NA,10,alive
2,PIPO,PIPO54,25,NA,NA,10,alive
2,PIPO,PIPO54,26,NA,NA,10,alive
2,PIPO,PIPO54,27,NA,NA,10,alive
2,PIPO,PIPO54,28,NA,NA,10,alive
2,PIPO,PIPO54,29,NA,NA,10,alive
2,PIPO,PIPO54,3,398,94.1,10,alive
2,PIPO,PIPO54,30,NA,NA,10,alive
2,PIPO,PIPO54,31,NA,NA,10,alive
2,PIPO,PIPO54,32,NA,NA,10,alive
2,PIPO,PIPO54,4,333,54.1,10,alive
2,PIPO,PIPO54,5,463,89.5,10,alive
2,PIPO,PIPO54,6,521,61.7,10,alive
2,PIPO,PIPO54,7,461,70.4,10,alive
2,PIPO,PIPO54,8,329,42.8,10,alive
2,PIPO,PIPO54,9,410,73.1,10,alive
2,PIPO,PIPO55,1,539,92.5,10,alive
2,PIPO,PIPO55,10,405,63.2,10,alive
2,PIPO,PIPO55,11,497,59.5,25,alive
2,PIPO,PIPO55,12,446,62.2,25,alive
2,PIPO,PIPO55,13,531,75.7,25,alive
2,PIPO,PIPO55,14,474,81,25,alive
2,PIPO,PIPO55,15,547,87.1,25,alive
2,PIPO,PIPO55,16,NA,NA,25,alive
2,PIPO,PIPO55,17,NA,NA,25,alive
2,PIPO,PIPO55,18,NA,NA,25,alive
2,PIPO,PIPO55,19,NA,NA,25,alive
2,PIPO,PIPO55,2,424,124.9,10,alive
2,PIPO,PIPO55,20,NA,NA,25,alive
2,PIPO,PIPO55,21,NA,NA,25,alive
2,PIPO,PIPO55,22,NA,NA,25,alive
2,PIPO,PIPO55,23,NA,NA,25,alive
2,PIPO,PIPO55,24,NA,NA,25,alive
2,PIPO,PIPO55,25,NA,NA,25,alive
2,PIPO,PIPO55,26,NA,NA,25,alive
2,PIPO,PIPO55,27,NA,NA,25,alive
2,PIPO,PIPO55,28,NA,NA,25,alive
2,PIPO,PIPO55,29,NA,NA,25,alive
2,PIPO,PIPO55,3,466,63.3,10,alive
2,PIPO,PIPO55,30,NA,NA,25,alive
2,PIPO,PIPO55,31,NA,NA,25,alive
2,PIPO,PIPO55,32,NA,NA,25,alive
2,PIPO,PIPO55,4,379,63.2,10,alive
2,PIPO,PIPO55,5,497,92.9,10,alive
2,PIPO,PIPO55,6,524,56.3,10,alive
2,PIPO,PIPO55,7,455,74.6,10,alive
2,PIPO,PIPO55,8,356,32.6,10,alive
2,PIPO,PIPO55,9,440,76.6,10,alive
2,PIPO,PIPO56,1,498,56.9,10,alive
2,PIPO,PIPO56,10,NA,NA,90,dead
2,PIPO,PIPO56,11,NA,NA,90,dead
2,PIPO,PIPO56,12,NA,NA,90,dead
2,PIPO,PIPO56,13,NA,NA,90,dead
2,PIPO,PIPO56,14,NA,NA,90,dead
2,PIPO,PIPO56,15,NA,NA,90,dead
2,PIPO,PIPO56,16,NA,NA,90,dead
2,PIPO,PIPO56,17,NA,NA,90,dead
2,PIPO,PIPO56,18,NA,NA,90,dead
2,PIPO,PIPO56,19,NA,NA,90,dead
2,PIPO,PIPO56,2,418,141.7,10,alive
2,PIPO,PIPO56,20,NA,NA,90,dead
2,PIPO,PIPO56,21,NA,NA,90,dead
2,PIPO,PIPO56,22,NA,NA,90,dead
2,PIPO,PIPO56,23,NA,NA,90,dead
2,PIPO,PIPO56,24,NA,NA,90,dead
2,PIPO,PIPO56,25,NA,NA,90,dead
2,PIPO,PIPO56,26,NA,NA,90,dead
2,PIPO,PIPO56,27,NA,NA,90,dead
2,PIPO,PIPO56,28,NA,NA,90,dead
2,PIPO,PIPO56,29,NA,NA,90,dead
2,PIPO,PIPO56,3,373,22.5,10,alive
2,PIPO,PIPO56,30,NA,NA,90,dead
2,PIPO,PIPO56,31,NA,NA,90,dead
2,PIPO,PIPO56,32,NA,NA,90,dead
2,PIPO,PIPO56,4,344,50.5,10,alive
2,PIPO,PIPO56,5,339,36.6,50,dead
2,PIPO,PIPO56,6,340,70.8,75,dead
2,PIPO,PIPO56,7,340,58,90,dead
2,PIPO,PIPO56,8,336,45.2,90,dead
2,PIPO,PIPO56,9,NA,NA,90,dead
2,PIPO,PIPO57,1,581,47.1,10,alive
2,PIPO,PIPO57,10,NA,NA,75,dead
2,PIPO,PIPO57,11,NA,NA,75,dead
2,PIPO,PIPO57,12,NA,NA,75,dead
2,PIPO,PIPO57,13,NA,NA,75,dead
2,PIPO,PIPO57,14,NA,NA,75,dead
2,PIPO,PIPO57,15,NA,NA,75,dead
2,PIPO,PIPO57,16,NA,NA,75,dead
2,PIPO,PIPO57,17,NA,NA,75,dead
2,PIPO,PIPO57,18,NA,NA,75,dead
2,PIPO,PIPO57,19,NA,NA,75,dead
2,PIPO,PIPO57,2,485,51.2,10,alive
2,PIPO,PIPO57,20,NA,NA,75,dead
2,PIPO,PIPO57,21,NA,NA,75,dead
2,PIPO,PIPO57,22,NA,NA,75,dead
2,PIPO,PIPO57,23,NA,NA,75,dead
2,PIPO,PIPO57,24,NA,NA,75,dead
2,PIPO,PIPO57,25,NA,NA,75,dead
2,PIPO,PIPO57,26,NA,NA,75,dead
2,PIPO,PIPO57,27,NA,NA,75,dead
2,PIPO,PIPO57,28,NA,NA,75,dead
2,PIPO,PIPO57,29,NA,NA,75,dead
2,PIPO,PIPO57,3,424,26.6,10,alive
2,PIPO,PIPO57,30,NA,NA,75,dead
2,PIPO,PIPO57,31,NA,NA,75,dead
2,PIPO,PIPO57,32,NA,NA,75,dead
2,PIPO,PIPO57,4,372,60,10,alive
2,PIPO,PIPO57,5,348,38.3,25,alive
2,PIPO,PIPO57,6,329,49.9,25,alive
2,PIPO,PIPO57,7,321,58.1,50,alive
2,PIPO,PIPO57,8,312,46.9,75,dead
2,PIPO,PIPO57,9,NA,NA,75,dead
2,PIPO,PIPO58,1,594,59.5,10,alive
2,PIPO,PIPO58,10,NA,NA,90,dead
2,PIPO,PIPO58,11,NA,NA,90,dead
2,PIPO,PIPO58,12,NA,NA,90,dead
2,PIPO,PIPO58,13,NA,NA,90,dead
2,PIPO,PIPO58,14,NA,NA,90,dead
2,PIPO,PIPO58,15,NA,NA,90,dead
2,PIPO,PIPO58,16,NA,NA,90,dead
2,PIPO,PIPO58,17,NA,NA,90,dead
2,PIPO,PIPO58,18,NA,NA,90,dead
2,PIPO,PIPO58,19,NA,NA,90,dead
2,PIPO,PIPO58,2,483,132.9,10,alive
2,PIPO,PIPO58,20,NA,NA,90,dead
2,PIPO,PIPO58,21,NA,NA,90,dead
2,PIPO,PIPO58,22,NA,NA,90,dead
2,PIPO,PIPO58,23,NA,NA,90,dead
2,PIPO,PIPO58,24,NA,NA,90,dead
2,PIPO,PIPO58,25,NA,NA,90,dead
2,PIPO,PIPO58,26,NA,NA,90,dead
2,PIPO,PIPO58,27,NA,NA,90,dead
2,PIPO,PIPO58,28,NA,NA,90,dead
2,PIPO,PIPO58,29,NA,NA,90,dead
2,PIPO,PIPO58,3,415,64.8,10,alive
2,PIPO,PIPO58,30,NA,NA,90,dead
2,PIPO,PIPO58,31,NA,NA,90,dead
2,PIPO,PIPO58,32,NA,NA,90,dead
2,PIPO,PIPO58,4,381,51.6,10,alive
2,PIPO,PIPO58,5,369,34.8,25,alive
2,PIPO,PIPO58,6,357,51.6,50,alive
2,PIPO,PIPO58,7,355,63.1,50,dead
2,PIPO,PIPO58,8,349,44.4,90,dead
2,PIPO,PIPO58,9,NA,NA,90,dead
2,PIPO,PIPO59,1,441,147.3,10,alive
2,PIPO,PIPO59,10,NA,NA,90,dead
2,PIPO,PIPO59,11,NA,NA,90,dead
2,PIPO,PIPO59,12,NA,NA,90,dead
2,PIPO,PIPO59,13,NA,NA,90,dead
2,PIPO,PIPO59,14,NA,NA,90,dead
2,PIPO,PIPO59,15,NA,NA,90,dead
2,PIPO,PIPO59,16,NA,NA,90,dead
2,PIPO,PIPO59,17,NA,NA,90,dead
2,PIPO,PIPO59,18,NA,NA,90,dead
2,PIPO,PIPO59,19,NA,NA,90,dead
2,PIPO,PIPO59,2,382,47.3,10,alive
2,PIPO,PIPO59,20,NA,NA,90,dead
2,PIPO,PIPO59,21,NA,NA,90,dead
2,PIPO,PIPO59,22,NA,NA,90,dead
2,PIPO,PIPO59,23,NA,NA,90,dead
2,PIPO,PIPO59,24,NA,NA,90,dead
2,PIPO,PIPO59,25,NA,NA,90,dead
2,PIPO,PIPO59,26,NA,NA,90,dead
2,PIPO,PIPO59,27,NA,NA,90,dead
2,PIPO,PIPO59,28,NA,NA,90,dead
2,PIPO,PIPO59,29,NA,NA,90,dead
2,PIPO,PIPO59,3,358,25.2,10,alive
2,PIPO,PIPO59,30,NA,NA,90,dead
2,PIPO,PIPO59,31,NA,NA,90,dead
2,PIPO,PIPO59,32,NA,NA,90,dead
2,PIPO,PIPO59,4,334,52.4,25,dead
2,PIPO,PIPO59,5,332,39.8,50,dead
2,PIPO,PIPO59,6,333,70.7,75,dead
2,PIPO,PIPO59,7,332,75.8,75,dead
2,PIPO,PIPO59,8,329,43,90,dead
2,PIPO,PIPO59,9,NA,NA,90,dead
2,PIPO,PIPO60,1,463,64.9,10,alive
2,PIPO,PIPO60,10,NA,NA,90,dead
2,PIPO,PIPO60,11,NA,NA,90,dead
2,PIPO,PIPO60,12,NA,NA,90,dead
2,PIPO,PIPO60,13,NA,NA,90,dead
2,PIPO,PIPO60,14,NA,NA,90,dead
2,PIPO,PIPO60,15,NA,NA,90,dead
2,PIPO,PIPO60,16,NA,NA,90,dead
2,PIPO,PIPO60,17,NA,NA,90,dead
2,PIPO,PIPO60,18,NA,NA,90,dead
2,PIPO,PIPO60,19,NA,NA,90,dead
2,PIPO,PIPO60,2,376,140.8,10,alive
2,PIPO,PIPO60,20,NA,NA,90,dead
2,PIPO,PIPO60,21,NA,NA,90,dead
2,PIPO,PIPO60,22,NA,NA,90,dead
2,PIPO,PIPO60,23,NA,NA,90,dead
2,PIPO,PIPO60,24,NA,NA,90,dead
2,PIPO,PIPO60,25,NA,NA,90,dead
2,PIPO,PIPO60,26,NA,NA,90,dead
2,PIPO,PIPO60,27,NA,NA,90,dead
2,PIPO,PIPO60,28,NA,NA,90,dead
2,PIPO,PIPO60,29,NA,NA,90,dead
2,PIPO,PIPO60,3,351,23.6,10,alive
2,PIPO,PIPO60,30,NA,NA,90,dead
2,PIPO,PIPO60,31,NA,NA,90,dead
2,PIPO,PIPO60,32,NA,NA,90,dead
2,PIPO,PIPO60,4,331,45.7,10,alive
2,PIPO,PIPO60,5,322,34.5,25,alive
2,PIPO,PIPO60,6,320,47.7,75,dead
2,PIPO,PIPO60,7,319,53.8,75,dead
2,PIPO,PIPO60,8,315,45,90,dead
2,PIPO,PIPO60,9,NA,NA,90,dead
2,PIPO,PIPO61,1,431,88.4,10,alive
2,PIPO,PIPO61,10,NA,NA,90,dead
2,PIPO,PIPO61,11,NA,NA,90,dead
2,PIPO,PIPO61,12,NA,NA,90,dead
2,PIPO,PIPO61,13,NA,NA,90,dead
2,PIPO,PIPO61,14,NA,NA,90,dead
2,PIPO,PIPO61,15,NA,NA,90,dead
2,PIPO,PIPO61,16,NA,NA,90,dead
2,PIPO,PIPO61,17,NA,NA,90,dead
2,PIPO,PIPO61,18,NA,NA,90,dead
2,PIPO,PIPO61,19,NA,NA,90,dead
2,PIPO,PIPO61,2,382,50.6,10,alive
2,PIPO,PIPO61,20,NA,NA,90,dead
2,PIPO,PIPO61,21,NA,NA,90,dead
2,PIPO,PIPO61,22,NA,NA,90,dead
2,PIPO,PIPO61,23,NA,NA,90,dead
2,PIPO,PIPO61,24,NA,NA,90,dead
2,PIPO,PIPO61,25,NA,NA,90,dead
2,PIPO,PIPO61,26,NA,NA,90,dead
2,PIPO,PIPO61,27,NA,NA,90,dead
2,PIPO,PIPO61,28,NA,NA,90,dead
2,PIPO,PIPO61,29,NA,NA,90,dead
2,PIPO,PIPO61,3,360,21.8,10,alive
2,PIPO,PIPO61,30,NA,NA,90,dead
2,PIPO,PIPO61,31,NA,NA,90,dead
2,PIPO,PIPO61,32,NA,NA,90,dead
2,PIPO,PIPO61,4,339,57.6,25,alive
2,PIPO,PIPO61,5,335,44.6,50,dead
2,PIPO,PIPO61,6,335,72,75,dead
2,PIPO,PIPO61,7,335,63.5,90,dead
2,PIPO,PIPO61,8,331,42.4,90,dead
2,PIPO,PIPO61,9,NA,NA,90,dead
2,PIPO,PIPO62,1,585,50.6,10,alive
2,PIPO,PIPO62,10,NA,NA,90,dead
2,PIPO,PIPO62,11,NA,NA,90,dead
2,PIPO,PIPO62,12,NA,NA,90,dead
2,PIPO,PIPO62,13,NA,NA,90,dead
2,PIPO,PIPO62,14,NA,NA,90,dead
2,PIPO,PIPO62,15,NA,NA,90,dead
2,PIPO,PIPO62,16,NA,NA,90,dead
2,PIPO,PIPO62,17,NA,NA,90,dead
2,PIPO,PIPO62,18,NA,NA,90,dead
2,PIPO,PIPO62,19,NA,NA,90,dead
2,PIPO,PIPO62,2,493,55.1,10,alive
2,PIPO,PIPO62,20,NA,NA,90,dead
2,PIPO,PIPO62,21,NA,NA,90,dead
2,PIPO,PIPO62,22,NA,NA,90,dead
2,PIPO,PIPO62,23,NA,NA,90,dead
2,PIPO,PIPO62,24,NA,NA,90,dead
2,PIPO,PIPO62,25,NA,NA,90,dead
2,PIPO,PIPO62,26,NA,NA,90,dead
2,PIPO,PIPO62,27,NA,NA,90,dead
2,PIPO,PIPO62,28,NA,NA,90,dead
2,PIPO,PIPO62,29,NA,NA,90,dead
2,PIPO,PIPO62,3,437,25.8,10,alive
2,PIPO,PIPO62,30,NA,NA,90,dead
2,PIPO,PIPO62,31,NA,NA,90,dead
2,PIPO,PIPO62,32,NA,NA,90,dead
2,PIPO,PIPO62,4,391,57.9,10,alive
2,PIPO,PIPO62,5,362,38.6,10,alive
2,PIPO,PIPO62,6,339,42.4,10,alive
2,PIPO,PIPO62,7,332,58.2,50,dead
2,PIPO,PIPO62,8,325,40.8,90,dead
2,PIPO,PIPO62,9,NA,NA,90,dead
2,PIPO,PIPO63,1,471,61.8,10,alive
2,PIPO,PIPO63,10,NA,NA,90,dead
2,PIPO,PIPO63,11,NA,NA,90,dead
2,PIPO,PIPO63,12,NA,NA,90,dead
2,PIPO,PIPO63,13,NA,NA,90,dead
2,PIPO,PIPO63,14,NA,NA,90,dead
2,PIPO,PIPO63,15,NA,NA,90,dead
2,PIPO,PIPO63,16,NA,NA,90,dead
2,PIPO,PIPO63,17,NA,NA,90,dead
2,PIPO,PIPO63,18,NA,NA,90,dead
2,PIPO,PIPO63,19,NA,NA,90,dead
2,PIPO,PIPO63,2,396,216.9,10,alive
2,PIPO,PIPO63,20,NA,NA,90,dead
2,PIPO,PIPO63,21,NA,NA,90,dead
2,PIPO,PIPO63,22,NA,NA,90,dead
2,PIPO,PIPO63,23,NA,NA,90,dead
2,PIPO,PIPO63,24,NA,NA,90,dead
2,PIPO,PIPO63,25,NA,NA,90,dead
2,PIPO,PIPO63,26,NA,NA,90,dead
2,PIPO,PIPO63,27,NA,NA,90,dead
2,PIPO,PIPO63,28,NA,NA,90,dead
2,PIPO,PIPO63,29,NA,NA,90,dead
2,PIPO,PIPO63,3,368,18.7,10,alive
2,PIPO,PIPO63,30,NA,NA,90,dead
2,PIPO,PIPO63,31,NA,NA,90,dead
2,PIPO,PIPO63,32,NA,NA,90,dead
2,PIPO,PIPO63,4,341,58,10,alive
2,PIPO,PIPO63,5,331,31.6,25,alive
2,PIPO,PIPO63,6,329,59.9,75,dead
2,PIPO,PIPO63,7,329,61.1,75,dead
2,PIPO,PIPO63,8,324,43.4,90,dead
2,PIPO,PIPO63,9,NA,NA,90,dead
2,PIPO,PIPO64,1,601,50.5,10,alive
2,PIPO,PIPO64,10,NA,NA,90,dead
2,PIPO,PIPO64,11,NA,NA,90,dead
2,PIPO,PIPO64,12,NA,NA,90,dead
2,PIPO,PIPO64,13,NA,NA,90,dead
2,PIPO,PIPO64,14,NA,NA,90,dead
2,PIPO,PIPO64,15,NA,NA,90,dead
2,PIPO,PIPO64,16,NA,NA,90,dead
2,PIPO,PIPO64,17,NA,NA,90,dead
2,PIPO,PIPO64,18,NA,NA,90,dead
2,PIPO,PIPO64,19,NA,NA,90,dead
2,PIPO,PIPO64,2,483,76.7,10,alive
2,PIPO,PIPO64,20,NA,NA,90,dead
2,PIPO,PIPO64,21,NA,NA,90,dead
2,PIPO,PIPO64,22,NA,NA,90,dead
2,PIPO,PIPO64,23,NA,NA,90,dead
2,PIPO,PIPO64,24,NA,NA,90,dead
2,PIPO,PIPO64,25,NA,NA,90,dead
2,PIPO,PIPO64,26,NA,NA,90,dead
2,PIPO,PIPO64,27,NA,NA,90,dead
2,PIPO,PIPO64,28,NA,NA,90,dead
2,PIPO,PIPO64,29,NA,NA,90,dead
2,PIPO,PIPO64,3,425,30.6,10,alive
2,PIPO,PIPO64,30,NA,NA,90,dead
2,PIPO,PIPO64,31,NA,NA,90,dead
2,PIPO,PIPO64,32,NA,NA,90,dead
2,PIPO,PIPO64,4,394,44.8,10,alive
2,PIPO,PIPO64,5,380,37.9,10,alive
2,PIPO,PIPO64,6,371,41.1,10,alive
2,PIPO,PIPO64,7,369,58.4,50,dead
2,PIPO,PIPO64,8,364,41.1,90,dead
2,PIPO,PIPO64,9,NA,NA,90,dead
2,PIPO,PIPO65,1,596,41.2,10,alive
2,PIPO,PIPO65,10,NA,NA,75,dead
2,PIPO,PIPO65,11,NA,NA,75,dead
2,PIPO,PIPO65,12,NA,NA,75,dead
2,PIPO,PIPO65,13,NA,NA,75,dead
2,PIPO,PIPO65,14,NA,NA,75,dead
2,PIPO,PIPO65,15,NA,NA,75,dead
2,PIPO,PIPO65,16,NA,NA,75,dead
2,PIPO,PIPO65,17,NA,NA,75,dead
2,PIPO,PIPO65,18,NA,NA,75,dead
2,PIPO,PIPO65,19,NA,NA,75,dead
2,PIPO,PIPO65,2,492,73.3,10,alive
2,PIPO,PIPO65,20,NA,NA,75,dead
2,PIPO,PIPO65,21,NA,NA,75,dead
2,PIPO,PIPO65,22,NA,NA,75,dead
2,PIPO,PIPO65,23,NA,NA,75,dead
2,PIPO,PIPO65,24,NA,NA,75,dead
2,PIPO,PIPO65,25,NA,NA,75,dead
2,PIPO,PIPO65,26,NA,NA,75,dead
2,PIPO,PIPO65,27,NA,NA,75,dead
2,PIPO,PIPO65,28,NA,NA,75,dead
2,PIPO,PIPO65,29,NA,NA,75,dead
2,PIPO,PIPO65,3,432,32.7,10,alive
2,PIPO,PIPO65,30,NA,NA,75,dead
2,PIPO,PIPO65,31,NA,NA,75,dead
2,PIPO,PIPO65,32,NA,NA,75,dead
2,PIPO,PIPO65,4,385,49.2,10,alive
2,PIPO,PIPO65,5,364,37.6,10,alive
2,PIPO,PIPO65,6,345,49.2,50,alive
2,PIPO,PIPO65,7,341,63.6,50,dead
2,PIPO,PIPO65,8,336,38.9,75,dead
2,PIPO,PIPO65,9,NA,NA,75,dead
2,PIPO,PIPO66,1,553,NA,10,alive
2,PIPO,PIPO66,10,NA,NA,50,dead
2,PIPO,PIPO66,11,NA,NA,50,dead
2,PIPO,PIPO66,12,NA,NA,50,dead
2,PIPO,PIPO66,13,NA,NA,50,dead
2,PIPO,PIPO66,14,NA,NA,50,dead
2,PIPO,PIPO66,15,NA,NA,50,dead
2,PIPO,PIPO66,16,NA,NA,50,dead
2,PIPO,PIPO66,17,NA,NA,50,dead
2,PIPO,PIPO66,18,NA,NA,50,dead
2,PIPO,PIPO66,19,NA,NA,50,dead
2,PIPO,PIPO66,2,472,NA,10,alive
2,PIPO,PIPO66,20,NA,NA,50,dead
2,PIPO,PIPO66,21,NA,NA,50,dead
2,PIPO,PIPO66,22,NA,NA,50,dead
2,PIPO,PIPO66,23,NA,NA,50,dead
2,PIPO,PIPO66,24,NA,NA,50,dead
2,PIPO,PIPO66,25,NA,NA,50,dead
2,PIPO,PIPO66,26,NA,NA,50,dead
2,PIPO,PIPO66,27,NA,NA,50,dead
2,PIPO,PIPO66,28,NA,NA,50,dead
2,PIPO,PIPO66,29,NA,NA,50,dead
2,PIPO,PIPO66,3,417,NA,10,alive
2,PIPO,PIPO66,30,NA,NA,50,dead
2,PIPO,PIPO66,31,NA,NA,50,dead
2,PIPO,PIPO66,32,NA,NA,50,dead
2,PIPO,PIPO66,4,371,NA,10,alive
2,PIPO,PIPO66,5,350,NA,25,alive
2,PIPO,PIPO66,6,324,NA,25,alive
2,PIPO,PIPO66,7,314,NA,25,alive
2,PIPO,PIPO66,8,308,NA,50,dead
2,PIPO,PIPO66,9,NA,NA,50,dead
2,PIPO,PIPO67,1,534,NA,10,alive
2,PIPO,PIPO67,10,NA,NA,75,dead
2,PIPO,PIPO67,11,NA,NA,75,dead
2,PIPO,PIPO67,12,NA,NA,75,dead
2,PIPO,PIPO67,13,NA,NA,75,dead
2,PIPO,PIPO67,14,NA,NA,75,dead
2,PIPO,PIPO67,15,NA,NA,75,dead
2,PIPO,PIPO67,16,NA,NA,75,dead
2,PIPO,PIPO67,17,NA,NA,75,dead
2,PIPO,PIPO67,18,NA,NA,75,dead
2,PIPO,PIPO67,19,NA,NA,75,dead
2,PIPO,PIPO67,2,460,NA,10,alive
2,PIPO,PIPO67,20,NA,NA,75,dead
2,PIPO,PIPO67,21,NA,NA,75,dead
2,PIPO,PIPO67,22,NA,NA,75,dead
2,PIPO,PIPO67,23,NA,NA,75,dead
2,PIPO,PIPO67,24,NA,NA,75,dead
2,PIPO,PIPO67,25,NA,NA,75,dead
2,PIPO,PIPO67,26,NA,NA,75,dead
2,PIPO,PIPO67,27,NA,NA,75,dead
2,PIPO,PIPO67,28,NA,NA,75,dead
2,PIPO,PIPO67,29,NA,NA,75,dead
2,PIPO,PIPO67,3,405,NA,10,alive
2,PIPO,PIPO67,30,NA,NA,75,dead
2,PIPO,PIPO67,31,NA,NA,75,dead
2,PIPO,PIPO67,32,NA,NA,75,dead
2,PIPO,PIPO67,4,354,NA,10,alive
2,PIPO,PIPO67,5,326,NA,25,alive
2,PIPO,PIPO67,6,324,NA,50,dead
2,PIPO,PIPO67,7,324,NA,50,dead
2,PIPO,PIPO67,8,320,NA,75,dead
2,PIPO,PIPO67,9,NA,NA,75,dead
2,PIPO,PIPO68,1,669,NA,10,alive
2,PIPO,PIPO68,10,NA,NA,75,dead
2,PIPO,PIPO68,11,NA,NA,75,dead
2,PIPO,PIPO68,12,NA,NA,75,dead
2,PIPO,PIPO68,13,NA,NA,75,dead
2,PIPO,PIPO68,14,NA,NA,75,dead
2,PIPO,PIPO68,15,NA,NA,75,dead
2,PIPO,PIPO68,16,NA,NA,75,dead
2,PIPO,PIPO68,17,NA,NA,75,dead
2,PIPO,PIPO68,18,NA,NA,75,dead
2,PIPO,PIPO68,19,NA,NA,75,dead
2,PIPO,PIPO68,2,589,NA,10,alive
2,PIPO,PIPO68,20,NA,NA,75,dead
2,PIPO,PIPO68,21,NA,NA,75,dead
2,PIPO,PIPO68,22,NA,NA,75,dead
2,PIPO,PIPO68,23,NA,NA,75,dead
2,PIPO,PIPO68,24,NA,NA,75,dead
2,PIPO,PIPO68,25,NA,NA,75,dead
2,PIPO,PIPO68,26,NA,NA,75,dead
2,PIPO,PIPO68,27,NA,NA,75,dead
2,PIPO,PIPO68,28,NA,NA,75,dead
2,PIPO,PIPO68,29,NA,NA,75,dead
2,PIPO,PIPO68,3,504,NA,10,alive
2,PIPO,PIPO68,30,NA,NA,75,dead
2,PIPO,PIPO68,31,NA,NA,75,dead
2,PIPO,PIPO68,32,NA,NA,75,dead
2,PIPO,PIPO68,4,437,NA,10,alive
2,PIPO,PIPO68,5,405,NA,10,alive
2,PIPO,PIPO68,6,387,NA,10,alive
2,PIPO,PIPO68,7,379,NA,50,alive
2,PIPO,PIPO68,8,370,NA,75,dead
2,PIPO,PIPO68,9,NA,NA,75,dead
2,PIPO,PIPO69,1,441,NA,10,alive
2,PIPO,PIPO69,10,NA,NA,90,dead
2,PIPO,PIPO69,11,NA,NA,90,dead
2,PIPO,PIPO69,12,NA,NA,90,dead
2,PIPO,PIPO69,13,NA,NA,90,dead
2,PIPO,PIPO69,14,NA,NA,90,dead
2,PIPO,PIPO69,15,NA,NA,90,dead
2,PIPO,PIPO69,16,NA,NA,90,dead
2,PIPO,PIPO69,17,NA,NA,90,dead
2,PIPO,PIPO69,18,NA,NA,90,dead
2,PIPO,PIPO69,19,NA,NA,90,dead
2,PIPO,PIPO69,2,374,NA,10,alive
2,PIPO,PIPO69,20,NA,NA,90,dead
2,PIPO,PIPO69,21,NA,NA,90,dead
2,PIPO,PIPO69,22,NA,NA,90,dead
2,PIPO,PIPO69,23,NA,NA,90,dead
2,PIPO,PIPO69,24,NA,NA,90,dead
2,PIPO,PIPO69,25,NA,NA,90,dead
2,PIPO,PIPO69,26,NA,NA,90,dead
2,PIPO,PIPO69,27,NA,NA,90,dead
2,PIPO,PIPO69,28,NA,NA,90,dead
2,PIPO,PIPO69,29,NA,NA,90,dead
2,PIPO,PIPO69,3,339,NA,10,alive
