Phase,Chamber,Kestrel,Heatwave,Time,Temperature_C,WetBulb_C,PercentRH,Barometer_MB,Altitude_M,StationPressure_MB,WindSpeed_M/S,HeatIndex_C,DewPoint_C,DensityAltitude_M,WindChill_C
1,2,1,yes,10/21/2021 16:00,23.8,17.4,54.3,931.4,702,931.4,0,23.4,14.1,1242,23.8
1,2,1,yes,10/21/2021 16:30,23.7,18,58.8,931.2,704,931.3,0,23.6,15.2,1244,23.7
1,2,1,yes,10/21/2021 17:00,22.8,16.9,56.4,931.4,702,931.4,0,22.6,13.7,1206,22.8
1,2,1,yes,10/21/2021 17:30,22.9,16.8,55.7,931.5,702,931.5,0,22.7,13.6,1208,22.9
1,2,1,yes,10/21/2021 18:00,23.9,17.4,54.2,931.7,700,931.7,0,23.5,14.1,1242,23.9
1,2,1,yes,10/21/2021 18:30,24.1,17.6,54,931.7,700,931.8,0,23.6,14.2,1246,24
1,2,1,yes,10/21/2021 19:00,24.1,17.6,54,931.9,698,931.9,0,23.7,14.2,1247,24.1
1,2,1,yes,10/21/2021 19:30,23.8,17.3,53.7,931.9,698,931.9,0,23.4,13.9,1236,23.8
1,2,1,yes,10/21/2021 20:00,23.8,17.2,53.3,932,696,932.1,0,23.3,13.8,1233,23.8
1,2,1,yes,10/21/2021 20:30,23.8,17.1,53,932.2,696,932.2,0,23.3,13.6,1230,23.8
1,2,1,yes,10/21/2021 21:00,23.8,17.1,52.7,932.2,695,932.2,0,23.2,13.5,1230,23.7
1,2,1,yes,10/21/2021 21:30,23.7,17,52.7,932.4,694,932.4,0,23.2,13.5,1226,23.7
1,2,1,yes,10/21/2021 22:00,23.8,17,52.2,932.9,690,932.9,0,23.3,13.4,1222,23.8
1,2,1,yes,10/21/2021 22:30,23.9,17.1,52.2,932.7,690,932.8,0,23.3,13.5,1225,23.8
1,2,1,yes,10/21/2021 23:00,24.1,17.3,52.5,932.5,692,932.6,0,23.6,13.8,1238,24.1
1,2,1,yes,10/21/2021 23:30,24.1,17.4,52.7,932.5,692,932.5,0,23.6,13.8,1238,24.1
1,2,1,yes,10/22/2021 0:00,24.1,17.3,52.8,932.2,695,932.2,0,23.5,13.8,1241,24
1,2,1,yes,10/22/2021 0:30,20.6,15.2,58,932.2,694,932.3,0,20,12.1,1113,20.5
1,2,1,yes,10/22/2021 1:00,20,14.8,58.6,932.2,694,932.3,0,19.3,11.7,1093,20
1,2,1,yes,10/22/2021 1:30,19.9,14.7,58.2,932,697,932.1,0,19.2,11.5,1090,19.9
1,2,1,yes,10/22/2021 2:00,19.9,14.6,57.9,932,696,932.1,0,19,11.4,1089,19.8
1,2,1,yes,10/22/2021 2:30,19.2,14.1,58.7,932.2,696,932.1,0,18.2,10.9,1065,19.2
1,2,1,yes,10/22/2021 3:00,18.3,13.5,60.1,932,698,932,0,17,10.4,1029,18.2
1,2,1,yes,10/22/2021 3:30,17.1,12.7,62.2,931.9,698,931.9,0,16,9.8,988,17.1
1,2,1,yes,10/22/2021 4:00,15.9,11.9,64.3,932,698,932,0,14.9,9.1,941,15.8
1,2,1,yes,10/22/2021 4:30,14.5,11,66.4,931.9,698,931.9,0,13.7,8.3,891,14.5
1,2,1,yes,10/22/2021 5:00,13.7,10.4,68.3,931.9,698,931.9,0,13.1,8,862,13.7
1,2,1,yes,10/22/2021 5:30,13.6,10.4,68.4,932,697,932.1,0,12.9,7.9,854,13.5
1,2,1,yes,10/22/2021 6:00,13.5,10.2,67.6,932,697,932.1,0,12.9,7.6,852,13.5
1,2,1,yes,10/22/2021 6:30,13.7,10.4,67.7,932,698,932,0,13.1,7.9,861,13.7
1,2,1,yes,10/22/2021 7:00,13.8,10.5,67.9,931.9,698,931.9,0,13.1,8,865,13.7
1,2,1,yes,10/22/2021 7:30,15.5,11.6,64.6,931.9,698,931.9,0,14.6,8.9,931,15.5
1,2,1,yes,10/22/2021 8:00,17.9,13.1,59.9,932,698,932,0,16.5,10,1014,17.8
1,2,1,yes,10/22/2021 8:30,19.1,14,57.9,931.7,698,931.8,0,18,10.7,1063,19.1
1,2,1,yes,10/22/2021 9:00,19.8,14.5,57.4,931.5,701,931.5,0,19,11.2,1091,19.8
1,2,1,yes,10/22/2021 9:30,21,15.2,56,931.2,704,931.2,0,20.5,11.9,1138,20.9
1,2,1,yes,10/22/2021 10:00,22.4,16.2,54.2,931,706,931,0,22.1,12.7,1192,22.4
1,2,1,yes,10/22/2021 10:30,24.4,17.5,51.9,930.7,708,930.8,0,23.9,13.9,1268,24.4
1,2,1,yes,10/22/2021 11:00,25.5,18.1,50.3,930.5,710,930.5,0,25.1,14.4,1310,25.5
1,2,1,yes,10/22/2021 11:30,25.2,22.3,78.8,930.2,712,930.3,0,26.7,21.2,1338,25.1
1,2,1,yes,10/22/2021 12:00,25.3,24,89.6,929.9,716,929.9,0,28,23.5,1364,25.3
1,2,1,yes,10/22/2021 12:30,25.8,24.1,87.8,929.2,722,929.2,0,28.8,23.6,1388,25.8
1,2,1,yes,10/22/2021 13:00,25.8,23.8,85.1,928.7,726,928.8,0,28.7,23.1,1389,25.8
1,2,1,yes,10/22/2021 13:30,25.9,23.1,79.7,928,732,928.1,0,28.2,22.1,1392,25.8
1,2,1,yes,10/22/2021 14:00,25.8,22.4,76,927.7,735,927.7,0,27.6,21.2,1386,25.7
1,2,1,yes,10/22/2021 14:30,25.3,21.8,74.2,927.5,738,927.5,0,26.7,20.4,1368,25.3
1,2,1,yes,10/22/2021 15:00,24.9,21.1,72,927.2,740,927.3,0,25.8,19.6,1353,24.9
1,2,1,yes,10/22/2021 15:30,24.8,20.8,70.7,927.2,740,927.3,0,25.4,19.1,1345,24.7
1,2,1,yes,10/22/2021 16:00,24.7,20.5,69.7,927,741,927,0,25.3,18.8,1345,24.7
1,2,1,yes,10/22/2021 16:30,24.7,20.3,68.2,926.9,743,926.9,0,25,18.4,1342,24.6
1,2,1,yes,10/22/2021 17:00,24.2,19.7,67.4,926.7,745,926.7,0,24.5,17.8,1326,24.2
1,2,1,yes,10/22/2021 17:30,23.9,19.4,66.4,926.7,744,926.7,0,24.2,17.3,1313,23.9
1,2,1,yes,10/22/2021 18:00,23.8,18.6,62.1,926.7,744,926.8,0,23.9,16.1,1301,23.8
1,2,1,yes,10/22/2021 18:30,23.7,18.2,60.7,927,741,927,0,23.6,15.6,1293,23.6
1,2,1,yes,10/22/2021 19:00,23.6,18,59.8,927.2,740,927.3,0,23.5,15.3,1286,23.6
1,2,1,yes,10/22/2021 19:30,23.4,17.7,58.8,927.5,738,927.5,0,23.3,14.9,1275,23.4
1,2,1,yes,10/22/2021 20:00,23.4,17.5,57.9,927.7,736,927.7,0,23.1,14.6,1269,23.3
1,2,1,yes,10/22/2021 20:30,23.4,17.4,57.1,927.7,735,927.7,0,23.1,14.4,1268,23.3
1,2,1,yes,10/22/2021 21:00,23.4,17.3,56.2,927.9,734,927.9,0,23,14.1,1265,23.3
1,2,1,yes,10/22/2021 21:30,23.4,17.2,55.8,927.9,734,927.9,0,23,14,1265,23.3
1,2,1,yes,10/22/2021 22:00,23.3,17.1,55.3,928,732,928,0,23,13.9,1262,23.3
1,2,1,yes,10/22/2021 22:30,23.4,17.1,55,928,732,928.1,0,22.9,13.8,1262,23.3
1,2,1,yes,10/22/2021 23:00,23.5,17.3,55.4,928.2,732,928.2,0,23.2,14.1,1267,23.5
1,2,1,yes,10/22/2021 23:30,23.6,17.3,55.3,927.9,734,927.9,0,23.2,14.1,1272,23.5
1,2,1,yes,10/23/2021 0:00,23.6,17.3,55.4,927.7,736,927.7,0,23.2,14.1,1274,23.5
1,2,1,yes,10/23/2021 0:30,20.9,15.5,58,927.7,735,927.8,0,20.6,12.4,1175,20.9
1,2,1,yes,10/23/2021 1:00,20.2,15,58.6,927.7,735,927.7,0,19.6,11.9,1152,20.2
1,2,1,yes,10/23/2021 1:30,20,14.8,58.4,927.7,736,927.6,0,19.3,11.6,1144,20
1,2,1,yes,10/23/2021 2:00,19.9,14.7,58.2,927.7,734,927.8,0,19.2,11.5,1137,19.9
1,2,1,yes,10/23/2021 2:30,19.3,14.1,58.6,927.5,737,927.5,0,18.4,11,1120,19.3
1,2,1,yes,10/23/2021 3:00,18.5,13.6,59.5,927.5,738,927.5,0,17.2,10.5,1088,18.5
1,2,1,yes,10/23/2021 3:30,17.5,12.9,60.9,927.5,738,927.5,0,16.2,9.9,1051,17.4
1,2,1,yes,10/23/2021 4:00,16.3,12.1,62.5,927.2,739,927.3,0,15.3,9.1,1009,16.3
1,2,1,yes,10/23/2021 4:30,15.1,11.2,64.3,927.4,738,927.4,0,14.1,8.4,962,15
1,2,1,yes,10/23/2021 5:00,14.2,10.6,66.2,927.5,737,927.5,0,13.5,8,929,14.2
1,2,1,yes,10/23/2021 5:30,13.9,10.4,66.8,927.7,735,927.7,0,13.1,7.8,915,13.9
1,2,1,yes,10/23/2021 6:00,13.7,10.3,66.7,928,734,928,0,13,7.7,905,13.7
1,2,1,yes,10/23/2021 6:30,13.8,10.4,67.5,928,734,928,0,13,7.8,906,13.7
1,2,1,yes,10/23/2021 7:00,13.8,10.5,68,928.2,731,928.2,0,13.1,8,905,13.7
1,2,1,yes,10/23/2021 7:30,14.9,11.4,66.9,928.5,729,928.5,0,14.1,8.9,947,14.9
1,2,1,yes,10/23/2021 8:00,16.9,12.8,64.4,928.2,731,928.3,0,15.8,10.1,1020,16.8
1,2,1,yes,10/23/2021 8:30,18,13.5,62.2,928.4,729,928.4,0,16.9,10.7,1062,18
1,2,1,yes,10/23/2021 9:00,18.7,14,61.6,928.5,728,928.6,0,17.6,11.2,1086,18.7
1,2,1,yes,10/23/2021 9:30,19.9,15,60.5,928.5,728,928.5,0,19.3,12.1,1132,19.9
1,2,1,yes,10/23/2021 10:00,21.6,16.2,59.1,928.2,731,928.2,0,21.5,13.2,1197,21.5
1,2,1,yes,10/23/2021 10:30,23.1,17.2,57.5,928,732,928,0,22.9,14.2,1255,23
1,2,1,yes,10/23/2021 11:00,24.4,18.2,56.4,927.7,734,927.8,0,24,15.1,1304,24.3
1,2,1,yes,10/23/2021 11:30,25.3,18.9,55.3,927.5,737,927.6,0,25.2,15.8,1343,25.3
1,2,1,yes,10/23/2021 12:00,26.1,19.3,54.6,927,742,927,0,26.1,16.2,1377,26
1,2,1,yes,10/23/2021 12:30,26.4,19.5,54,926.5,747,926.5,0,26.5,16.4,1393,26.4
1,2,1,yes,10/23/2021 13:00,26.4,19.4,53.9,926,751,926,0,26.5,16.3,1399,26.4
1,2,1,yes,10/23/2021 13:30,26.3,19.4,53.9,925.5,756,925.5,0,26.5,16.2,1401,26.3
1,2,1,yes,10/23/2021 14:00,26,19.1,53.7,924.7,761,924.8,0,26,15.9,1398,26
1,2,1,yes,10/23/2021 14:30,25.5,18.8,54.1,924.7,762,924.7,0,25.4,15.6,1380,25.5
1,2,1,yes,10/23/2021 15:00,25.1,18.5,54.7,924.5,764,924.6,0,24.7,15.3,1365,25
1,2,1,yes,10/23/2021 15:30,24.8,18.2,54.6,924.4,765,924.4,0,24.3,15,1357,24.8
1,2,1,yes,10/23/2021 16:00,24.7,18.2,54.5,924.5,763,924.6,0,24.3,15,1353,24.7
1,2,1,yes,10/23/2021 16:30,24.7,18.1,54.3,924.2,766,924.3,0,24.2,14.8,1353,24.6
1,2,1,yes,10/23/2021 17:00,24.2,17.7,54.6,924.2,766,924.3,0,23.8,14.5,1336,24.2
1,2,1,yes,10/23/2021 17:30,23.9,17.5,54.8,924.5,764,924.5,0,23.5,14.3,1323,23.9
1,2,1,yes,10/23/2021 18:00,23.9,17.5,54.8,924.5,765,924.5,0,23.4,14.2,1320,23.8
1,2,1,yes,10/23/2021 18:30,23.8,17.4,54.8,924.7,762,924.8,0,23.4,14.2,1314,23.8
1,2,1,yes,10/23/2021 19:00,23.7,17.3,54.7,924.7,762,924.8,0,23.3,14.1,1312,23.7
1,2,1,yes,10/23/2021 19:30,23.6,17.2,54.2,924.4,766,924.4,0,23.1,13.8,1309,23.5
1,2,1,yes,10/23/2021 20:00,23.5,17,53.6,924.7,763,924.7,0,23.1,13.6,1304,23.5
1,2,1,yes,10/23/2021 20:30,23.5,17,53.5,924.9,760,924.9,0,23.1,13.5,1300,23.5
1,2,1,yes,10/23/2021 21:00,23.5,16.9,53.2,925.5,756,925.5,0,23.1,13.4,1294,23.5
1,2,1,yes,10/23/2021 21:30,23.5,16.9,52.9,925.9,752,925.9,0,23,13.3,1288,23.4
1,2,1,yes,10/23/2021 22:00,23.5,16.9,52.9,926,751,926.1,0,23,13.3,1286,23.4
1,2,1,yes,10/23/2021 22:30,23.5,16.9,52.6,926,751,926,0,23,13.2,1286,23.4
1,2,1,yes,10/23/2021 23:00,23.6,17.1,53.6,926.5,747,926.5,0,23.2,13.6,1288,23.6
1,2,1,yes,10/23/2021 23:30,23.7,17.2,54,926.2,748,926.4,0,23.2,13.8,1291,23.6
1,2,1,yes,10/24/2021 0:00,23.6,17.1,53.9,926.7,744,926.8,0,23.2,13.7,1284,23.6
1,2,1,yes,10/24/2021 0:30,21,15.3,56.8,926.9,742,926.9,0,20.6,12.1,1187,21
1,2,1,yes,10/24/2021 1:00,20.3,14.9,58,927,741,927,0,19.6,11.8,1160,20.3
1,2,1,yes,10/24/2021 1:30,20.1,14.8,58,926.9,742,926.9,0,19.4,11.6,1153,20.1
1,2,1,yes,10/24/2021 2:00,20,14.7,58,927.2,740,927.2,0,19.2,11.5,1145,19.9
1,2,1,yes,10/24/2021 2:30,19.4,14.3,58.9,927,741,927.1,0,18.4,11.1,1125,19.3
1,2,1,yes,10/24/2021 3:00,18.6,13.8,60,927,741,927.1,0,17.3,10.7,1095,18.5
1,2,1,yes,10/24/2021 3:30,17.5,13,61.5,927.2,740,927.3,0,16.3,10,1055,17.5
1,2,1,yes,10/24/2021 4:00,16.3,12.2,63.7,927.2,739,927.3,0,15.3,9.4,1010,16.3
1,2,1,yes,10/24/2021 4:30,15.1,11.4,65.7,927.5,738,927.5,0,14.3,8.8,964,15.1
1,2,1,yes,10/24/2021 5:00,14.3,10.9,67.7,928,732,928.1,0,13.6,8.4,927,14.3
1,2,1,yes,10/24/2021 5:30,14,10.7,68.1,928.4,729,928.4,0,13.2,8.2,911,13.9
1,2,1,yes,10/24/2021 6:00,13.8,10.5,68.4,928.5,728,928.5,0,13.1,8.1,905,13.8
1,2,1,yes,10/24/2021 6:30,13.9,10.6,68.6,928.2,730,928.3,0,13.1,8.2,909,13.8
1,2,1,yes,10/24/2021 7:00,13.8,10.7,69.7,928.5,729,928.5,0,13.2,8.4,906,13.8
1,2,1,yes,10/24/2021 7:30,15.1,11.8,68.9,928.5,728,928.6,0,14.3,9.4,951,15
1,2,1,yes,10/24/2021 8:00,16.9,13.1,66.2,928.9,724,928.9,0,16,10.6,1018,16.9
1,2,1,yes,10/24/2021 8:30,18.1,13.9,64,929,724,929.1,0,17.1,11.2,1061,18.1
1,2,1,yes,10/24/2021 9:00,18.9,14.4,63.3,929.2,723,929.2,0,17.9,11.7,1086,18.8
1,2,1,yes,10/24/2021 9:30,20.1,15.4,62.3,929,724,929.1,0,19.5,12.7,1133,20
1,2,1,yes,10/24/2021 10:00,21.7,16.5,60.5,929,724,929.1,0,21.6,13.7,1191,21.6
1,2,1,yes,10/24/2021 10:30,23.1,17.5,58.7,929,724,929,0,23,14.6,1249,23.1
1,2,1,yes,10/24/2021 11:00,24.5,18.4,57.1,928.7,726,928.7,0,24.3,15.5,1301,24.5
1,2,1,yes,10/24/2021 11:30,25.5,19,55.7,928.4,729,928.4,0,25.3,16,1340,25.4
1,2,1,yes,10/24/2021 12:00,26.2,19.5,54.8,928.2,731,928.3,0,26.4,16.4,1368,26.2
1,2,1,yes,10/24/2021 12:30,26.4,19.6,54.5,927.7,735,927.7,0,26.6,16.5,1382,26.4
1,2,1,yes,10/24/2021 13:00,26.5,19.7,54.4,927.2,740,927.2,0,26.8,16.6,1390,26.5
1,2,1,yes,10/24/2021 13:30,26.4,19.6,54.9,926.7,743,926.9,0,26.5,16.6,1390,26.4
1,2,1,yes,10/24/2021 14:00,26.1,19.4,54.7,926.7,744,926.7,0,26.2,16.3,1381,26.1
1,2,1,yes,10/24/2021 14:30,25.6,19,54.9,926.5,746,926.6,0,25.5,15.9,1364,25.6
1,2,1,yes,10/24/2021 15:00,25.1,18.6,55.2,926.7,745,926.7,0,24.9,15.5,1344,25.1
1,2,1,yes,10/24/2021 15:30,24.9,18.4,55.2,926.7,745,926.7,0,24.6,15.3,1336,24.9
1,2,1,yes,10/24/2021 16:00,24.8,18.3,54.9,926.7,745,926.6,0,24.3,15.1,1332,24.8
1,2,1,yes,10/24/2021 16:30,24.8,18.2,54.5,926.7,744,926.7,0,24.3,15,1331,24.7
1,2,1,yes,10/24/2021 17:00,24.3,17.9,54.9,926.5,746,926.6,0,23.8,14.7,1313,24.3
1,2,1,yes,10/24/2021 17:30,24,17.7,55.2,926.7,744,926.7,0,23.6,14.4,1301,23.9
1,2,1,yes,10/24/2021 18:00,23.9,17.6,55.2,927,741,927,0,23.6,14.4,1295,23.9
1,2,1,yes,10/24/2021 18:30,23.9,17.6,55.3,927.4,739,927.4,0,23.5,14.4,1288,23.8
1,2,1,yes,10/24/2021 19:00,23.8,17.5,55.4,927.7,735,927.8,0,23.5,14.3,1282,23.8
1,2,1,yes,10/24/2021 19:30,23.6,17.3,55.1,928,734,928,0,23.3,14.1,1272,23.6
1,2,1,yes,10/24/2021 20:00,23.6,17.2,54.3,928.2,732,928.2,0,23.1,13.8,1267,23.5
1,2,1,yes,10/24/2021 20:30,23.6,17.2,54.3,928.2,731,928.3,0,23.1,13.8,1266,23.5
1,2,1,yes,10/24/2021 21:00,23.5,17.1,54,928.5,728,928.5,0,23.1,13.7,1262,23.5
1,2,1,yes,10/24/2021 21:30,23.5,17.1,53.9,928.7,726,928.9,0,23.1,13.7,1258,23.5
1,2,1,yes,10/24/2021 22:00,23.5,17,53.8,928.9,724,928.9,0,23.1,13.6,1258,23.5
1,2,1,yes,10/24/2021 22:30,23.5,17,53.5,929,723,929.1,0,23.1,13.6,1256,23.5
1,2,1,yes,10/24/2021 23:00,23.7,17.3,54.1,929.2,721,929.3,0,23.3,13.9,1260,23.7
1,2,1,yes,10/24/2021 23:30,23.7,17.3,54.1,929.2,723,929.2,0,23.3,13.9,1262,23.7
1,2,1,yes,10/25/2021 0:00,23.7,17.3,54.1,929.2,722,929.2,0,23.2,13.8,1261,23.6
1,2,1,yes,10/25/2021 0:30,21,15.4,57,929.5,719,929.5,0,20.6,12.2,1160,21
1,2,1,yes,10/25/2021 1:00,20.4,15,58.1,929.7,716,929.8,0,19.7,11.8,1132,20.3
1,2,1,yes,10/25/2021 1:30,20.1,14.9,58.2,929.7,716,929.8,0,19.5,11.7,1123,20.1
1,2,1,yes,10/25/2021 2:00,20,14.8,58.3,929.7,716,929.9,0,19.3,11.6,1117,20
1,2,1,yes,10/25/2021 2:30,19.4,14.3,58.6,929.7,717,929.7,0,18.5,11.1,1099,19.4
1,2,1,yes,10/25/2021 3:00,18.6,13.7,59.9,929.5,719,929.6,0,17.2,10.6,1068,18.5
1,2,1,yes,10/25/2021 3:30,17.5,13,61.6,929.5,719,929.6,0,16.3,10.1,1030,17.5
1,2,1,yes,10/25/2021 4:00,16.4,12.3,63.8,929.4,720,929.4,0,15.3,9.5,989,16.3
1,2,1,yes,10/25/2021 4:30,15.1,11.4,65.6,929.5,719,929.5,0,14.2,8.8,942,15.1
1,2,1,yes,10/25/2021 5:00,14.3,10.9,67.6,929.5,719,929.5,0,13.6,8.4,912,14.3
1,2,1,yes,10/25/2021 5:30,14,10.7,69,929.7,718,929.7,0,13.2,8.4,898,13.9
1,2,1,yes,10/25/2021 6:00,13.8,10.6,69,929.7,716,929.8,0,13.1,8.2,891,13.8
1,2,1,yes,10/25/2021 6:30,13.9,10.7,69.5,929.7,716,929.8,0,13.2,8.4,894,13.9
1,2,1,yes,10/25/2021 7:00,13.8,10.9,70.5,930,715,930,0,13.2,8.6,891,13.8
1,2,1,yes,10/25/2021 7:30,15.1,11.9,69.6,930.2,714,930.1,0,14.4,9.6,935,15
1,2,1,yes,10/25/2021 8:00,16.9,13.1,66.5,930,714,930.1,0,16,10.7,1005,16.9
1,2,1,yes,10/25/2021 8:30,18.2,14,64.7,930,715,930,0,17.1,11.4,1052,18.1
1,2,1,yes,10/25/2021 9:00,18.9,14.4,63.6,929.9,716,929.9,0,17.9,11.8,1079,18.8
1,2,1,yes,10/25/2021 9:30,20.1,15.5,62.6,929.5,719,929.5,0,19.6,12.8,1130,20.1
1,2,1,yes,10/25/2021 10:00,21.7,16.6,60.7,929.2,723,929.2,0,21.7,13.8,1193,21.7
1,2,1,yes,10/25/2021 10:30,23.2,17.6,59.3,928.7,726,928.8,0,23,14.8,1251,23.1
1,2,1,yes,10/25/2021 11:00,24.6,18.6,57.7,928.5,728,928.5,0,24.3,15.7,1307,24.5
1,2,1,yes,10/25/2021 11:30,25.5,19.2,56.8,928,734,928,0,25.6,16.3,1347,25.5
1,2,1,yes,10/25/2021 12:00,26.2,19.6,55.9,927.2,740,927.3,0,26.5,16.7,1381,26.2
1,2,1,yes,10/25/2021 12:30,26.5,19.9,55.6,926.4,747,926.4,0,26.9,16.9,1402,26.5
1,2,1,yes,10/25/2021 13:00,26.5,19.8,55.2,926,751,926,0,26.7,16.8,1404,26.4
1,2,1,yes,10/25/2021 13:30,26.4,19.6,54.8,925.7,753,925.8,0,26.6,16.6,1404,26.4
1,2,1,yes,10/25/2021 14:00,26.1,19.4,55,925.2,758,925.3,0,26.2,16.3,1396,26
1,2,1,yes,10/25/2021 14:30,25.7,19.1,55.4,924.9,760,924.9,0,25.6,16.1,1384,25.6
1,2,1,yes,10/25/2021 15:00,25.1,18.7,55.7,924.7,761,924.8,0,24.9,15.7,1367,25.1
1,2,1,yes,10/25/2021 15:30,24.9,18.5,55.7,924.5,764,924.5,0,24.6,15.5,1362,24.9
1,2,1,yes,10/25/2021 16:00,24.8,18.3,55.1,924.4,765,924.4,0,24.5,15.2,1358,24.8
1,2,1,yes,10/25/2021 16:30,24.8,18.3,54.8,924.2,766,924.3,0,24.3,15.1,1357,24.7
1,2,1,yes,10/25/2021 17:00,24.3,17.9,55.2,924.2,766,924.3,0,23.9,14.7,1339,24.3
1,2,1,yes,10/25/2021 17:30,24,17.8,56.2,924.4,765,924.4,0,23.7,14.8,1328,24
1,2,1,yes,10/25/2021 18:00,23.9,17.9,56.9,924.5,764,924.6,0,23.7,14.8,1324,23.9
1,2,1,yes,10/25/2021 18:30,23.8,17.8,57,924.9,760,924.9,0,23.6,14.8,1317,23.8
1,2,1,yes,10/25/2021 19:00,23.9,17.8,57,925,760,925,0,23.6,14.8,1317,23.8
1,2,1,yes,10/25/2021 19:30,23.6,17.5,56.5,925.2,758,925.2,0,23.3,14.5,1305,23.6
1,2,1,yes,10/25/2021 20:00,23.6,17.4,55.6,925,760,925.1,0,23.3,14.2,1306,23.6
1,2,1,yes,10/25/2021 20:30,23.6,17.4,55.7,925,760,925.1,0,23.3,14.2,1305,23.6
1,2,1,yes,10/25/2021 21:00,23.6,17.4,55.6,925.5,756,925.5,0,23.2,14.2,1299,23.5
1,2,1,yes,10/25/2021 21:30,23.6,17.3,55.5,925.7,753,925.8,0,23.2,14.1,1295,23.5
1,2,1,yes,10/25/2021 22:00,23.6,17.3,55.2,925.7,753,925.7,0,23.2,14.1,1296,23.5
1,2,1,yes,10/25/2021 22:30,23.6,17.3,55.4,926,751,926.1,0,23.2,14.1,1292,23.5
1,2,1,yes,10/25/2021 23:00,23.8,17.7,56.3,925.9,752,925.9,0,23.4,14.6,1302,23.7
1,2,1,yes,10/25/2021 23:30,23.8,17.7,57,926,750,926.1,0,23.5,14.7,1301,23.7
1,2,1,yes,10/26/2021 0:00,23.8,17.8,57.5,926.2,748,926.3,0,23.5,14.9,1300,23.7
1,2,1,yes,10/26/2021 0:30,21.1,16.1,61.6,926.9,742,926.9,0,20.8,13.4,1195,21
1,2,1,yes,10/26/2021 1:00,20.4,15.7,62.8,927,742,927,0,20,13.1,1170,20.4
1,2,1,yes,10/26/2021 1:30,20.2,15.7,64.2,926.7,743,926.8,0,19.7,13.2,1163,20.1
1,2,1,yes,10/26/2021 2:00,20.1,15.7,64.4,926.5,747,926.5,0,19.6,13.1,1163,20
1,2,1,yes,10/26/2021 2:30,19.5,15.2,65.2,926.7,743,926.8,0,18.8,12.8,1138,19.4
1,2,1,yes,10/26/2021 3:00,18.6,14.6,66.7,927,740,927.1,0,17.8,12.3,1103,18.6
1,2,1,yes,10/26/2021 3:30,17.6,14,68.2,927,742,927,0,16.8,11.7,1066,17.6
1,2,1,yes,10/26/2021 4:00,16.4,13,69.7,927.4,739,927.4,0,15.7,10.9,1018,16.4
1,2,1,yes,10/26/2021 4:30,15.2,12.2,72.3,927.5,738,927.5,0,14.6,10.2,970,15.1
1,2,1,yes,10/26/2021 5:00,14.3,11.6,74.4,927.5,737,927.6,0,13.9,9.8,938,14.3
1,2,1,yes,10/26/2021 5:30,14,11.6,76.7,927.5,736,927.6,0,13.6,10,928,14
1,2,1,yes,10/26/2021 6:00,13.9,11.6,77.6,927.7,735,927.8,0,13.5,10,921,13.8
1,2,1,yes,10/26/2021 6:30,13.9,11.6,78.4,928.2,732,928.2,0,13.5,10.2,917,13.9
1,2,1,yes,10/26/2021 7:00,13.9,11.8,79.1,928.4,730,928.4,0,13.6,10.3,915,13.9
1,2,1,yes,10/26/2021 7:30,15.1,13,79.4,928.9,726,928.9,0,14.9,11.6,957,15.1
1,2,1,yes,10/26/2021 8:00,17,14.4,76.8,929.4,721,929.4,0,16.5,12.9,1022,16.9
1,2,1,yes,10/26/2021 8:30,18.2,15.1,72.9,929.7,717,929.8,0,17.5,13.3,1062,18.1
1,2,1,yes,10/26/2021 9:00,18.9,15.4,70.8,930,715,930,0,18.2,13.5,1085,18.8
1,2,1,yes,10/26/2021 9:30,20.2,16.4,69.1,929.9,716,929.9,0,19.9,14.3,1134,20.1
1,2,1,yes,10/26/2021 10:00,21.8,17.3,65.9,930,715,930,0,21.9,15.1,1192,21.7
1,2,1,yes,10/26/2021 10:30,23.3,18.3,62.8,930,715,930.1,0,23.3,15.8,1246,23.2
1,2,1,yes,10/26/2021 11:00,24.6,18.9,59.7,930,715,930,0,24.5,16.3,1296,24.6
1,2,1,yes,10/26/2021 11:30,25.6,19.5,57.7,929.7,716,929.8,0,25.8,16.6,1334,25.6
1,2,1,yes,10/26/2021 12:00,26.2,19.8,56.4,929.7,718,929.7,0,26.5,16.9,1355,26.2
1,2,1,yes,10/26/2021 12:30,26.6,20,55.5,929.2,721,929.3,0,26.9,16.9,1372,26.5
1,2,1,yes,10/26/2021 13:00,26.6,19.8,55,929.2,722,929.3,0,27,16.8,1372,26.6
1,2,1,yes,10/26/2021 13:30,26.5,19.7,54.6,929.2,723,929.2,0,26.6,16.6,1368,26.4
1,2,1,yes,10/26/2021 14:00,26.1,19.4,54.6,929.2,723,929.2,0,26.2,16.3,1356,26.1
1,2,1,yes,10/26/2021 14:30,25.7,19,54.2,929.2,723,929.2,0,25.5,15.8,1336,25.6
1,2,1,yes,10/26/2021 15:00,25.2,18.5,54.3,929.2,721,929.3,0,24.8,15.3,1316,25.1
1,2,1,yes,10/26/2021 15:30,24.9,18.3,54.3,929.5,719,929.5,0,24.5,15.1,1305,24.9
1,2,1,yes,10/26/2021 16:00,24.9,18.2,53.7,929.5,720,929.5,0,24.4,14.8,1302,24.8
1,2,1,yes,10/26/2021 16:30,24.8,18.1,53.2,929.7,717,929.8,0,24.3,14.7,1296,24.8
