Phase,Chamber,Kestrel,Heatwave,Time,Temperature_C,WetBulb_C,PercentRH,Barometer_MB,Altitude_M,StationPressure_MB,WindSpeed_M/S,HeatIndex_C,DewPoint_C,DensityAltitude_M,WindChill_C
1,3,2,no,9/23/2021 12:30,19.2,19.1,99.4,930.2,713,930.2,0,20.1,19.1,1122,19.2
1,3,2,no,9/23/2021 13:00,18.7,17.9,93.1,930.2,713,930.2,0,19.1,17.5,1094,18.6
1,3,2,no,9/23/2021 13:30,18.4,17.7,94.1,929.9,716,929.9,0,18.9,17.4,1087,18.3
1,3,2,no,9/23/2021 14:00,17.9,17.3,94.9,929.4,720,929.4,0,18.4,17.1,1075,17.9
1,3,2,no,9/23/2021 14:30,16.7,16.3,93.5,929,724,929.1,0,17.1,15.7,1038,16.7
1,3,2,no,9/23/2021 15:00,16.4,15.7,93.5,928.7,726,928.8,0,16.8,15.4,1021,16.4
1,3,2,no,9/23/2021 15:30,15.9,15,92.4,928.2,732,928.2,0,16.2,14.6,1004,15.8
1,3,2,no,9/23/2021 16:00,15.1,14.2,91.3,927.7,735,927.7,0,15.4,13.7,980,15.1
1,3,2,no,9/23/2021 16:30,14.8,14.1,94.1,927.5,736,927.6,0,15.1,13.8,968,14.7
1,3,2,no,9/23/2021 17:00,14,13.3,93.4,927.7,736,927.7,0,14.3,12.9,937,14
1,3,2,no,9/23/2021 17:30,13.6,13,93.6,927.5,736,927.6,0,13.9,12.6,923,13.6
1,3,2,no,9/23/2021 18:00,12.2,12,84.5,927.7,735,927.7,0,12.1,9.6,886,12.1
1,3,2,no,9/23/2021 18:30,11.6,10.1,84.5,927.7,735,927.7,0,11.6,9.1,837,11.6
1,3,2,no,9/23/2021 19:00,11.9,11.3,94,927.9,734,927.9,0,12.2,11,852,11.9
1,3,2,no,9/23/2021 19:30,12.1,11.8,97,928.2,731,928.2,0,12.4,11.6,857,12
1,3,2,no,9/23/2021 20:00,11.9,11.5,95.9,928.5,729,928.5,0,12.3,11.3,849,11.9
1,3,2,no,9/23/2021 20:30,11.6,11.2,95.6,928.7,726,928.8,0,11.9,11,832,11.6
1,3,2,no,9/23/2021 21:00,11.5,10.9,92.8,929.2,723,929.2,0,11.8,10.4,822,11.5
1,3,2,no,9/23/2021 21:30,11.6,11,93.9,929.2,721,929.3,0,11.8,10.6,823,11.5
1,3,2,no,9/23/2021 22:00,11.6,11.1,94.5,929.5,718,929.6,0,11.8,10.7,819,11.5
1,3,2,no,9/23/2021 22:30,11.6,11.1,95.7,929.4,720,929.4,0,11.8,10.9,822,11.5
1,3,2,no,9/23/2021 23:00,11.6,11.2,95.7,929.5,720,929.5,0,11.9,10.9,824,11.6
1,3,2,no,9/23/2021 23:30,11.6,11.2,95.8,929.5,720,929.5,0,12,11,824,11.6
1,3,2,no,9/24/2021 0:00,11.6,11.2,96.1,929.7,718,929.7,0,12,11,821,11.6
1,3,2,no,9/24/2021 0:30,11.6,11.2,96.4,929.7,717,929.7,0,12,11.1,822,11.6
1,3,2,no,9/24/2021 1:00,9.4,7.6,79.7,929.7,717,929.8,0,9.2,6.1,727,9.4
1,3,2,no,9/24/2021 1:30,9.8,9.3,94.1,930,715,930,0,10.1,8.9,748,9.8
1,3,2,no,9/24/2021 2:00,9.5,8.9,92.4,930.2,714,930.2,0,9.7,8.3,732,9.5
1,3,2,no,9/24/2021 2:30,9.5,8.8,92.7,930,715,930,0,9.6,8.3,732,9.4
1,3,2,no,9/24/2021 3:00,8.9,8.2,93,930.2,714,930.2,0,9,7.8,706,8.8
1,3,2,no,9/24/2021 3:30,7.6,6.3,84.5,930.2,713,930.3,0,7.6,5.2,652,7.6
1,3,2,no,9/24/2021 4:00,7.4,6.8,93.7,930.2,712,930.3,0,7.4,6.4,647,7.3
1,3,2,no,9/24/2021 4:30,6.4,5.7,91.5,930.7,709,930.7,0,6.4,5.1,603,6.3
1,3,2,no,9/24/2021 5:00,6,5.4,93.2,930.7,708,930.7,0,6.1,5,588,6
1,3,2,no,9/24/2021 5:30,4.3,3.5,88.8,931,706,931,0,4.3,2.6,517,4.3
1,3,2,no,9/24/2021 6:00,4.1,3.5,93.4,931.2,704,931.3,0,4.1,3.1,506,4
1,3,2,no,9/24/2021 6:30,3.9,3.5,94.6,931.5,702,931.5,0,4,3.1,498,3.9
1,3,2,no,9/24/2021 7:00,4.9,4.6,95.8,931.5,702,931.5,0,5,4.3,537,4.9
1,3,2,no,9/24/2021 7:30,6.1,5.8,96.5,931.2,703,931.3,0,6.2,5.6,586,6.1
1,3,2,no,9/24/2021 8:00,7.3,7.1,97.6,931,706,931,0,7.5,6.9,637,7.2
1,3,2,no,9/24/2021 8:30,9.7,8.7,99.4,931.2,703,931.3,0,10,9.6,698,9.6
1,3,2,no,9/24/2021 9:00,10.4,10.3,99.4,931.4,703,931.4,0,10.8,10.3,758,10.4
1,3,2,no,9/24/2021 9:30,11.2,11.1,98.7,931.2,704,931.2,0,11.6,11.1,792,11.2
1,3,2,no,9/24/2021 10:00,12.8,12.7,99.5,930.7,707,930.8,0,13.3,12.7,859,12.7
1,3,2,no,9/24/2021 10:30,14.1,14,100,930.4,711,930.4,0,14.7,14.1,915,14.1
1,3,2,no,9/24/2021 11:00,15.7,15.7,100,930.2,712,930.3,0,16.4,15.7,981,15.7
1,3,2,no,9/24/2021 11:30,16.7,16.7,100,929.9,716,929.9,0,17.5,16.7,1025,16.7
1,3,2,no,9/24/2021 12:00,17.9,17.8,100,929.7,717,929.7,0,18.6,17.9,1073,17.8
1,3,2,no,9/24/2021 12:30,19.1,19,99.6,929,724,929.1,0,20,19,1130,19.1
1,3,2,no,9/24/2021 13:00,18.6,17.9,93.9,928.7,726,928.8,0,19.2,17.6,1109,18.6
1,3,2,no,9/24/2021 13:30,18.2,17.4,93.7,928.7,727,928.7,0,18.5,17.2,1093,18.1
1,3,2,no,9/24/2021 14:00,17.8,17.2,94.9,928.4,729,928.4,0,18.3,17,1081,17.8
1,3,2,no,9/24/2021 14:30,17.2,16.5,94.4,928.2,731,928.3,0,17.6,16.3,1057,17.1
1,3,2,no,9/24/2021 15:00,16.4,15.8,94.3,927.7,735,927.7,0,16.9,15.5,1033,16.4
1,3,2,no,9/24/2021 15:30,15.6,14.9,93.2,927.7,736,927.7,0,16,14.5,1000,15.6
1,3,2,no,9/24/2021 16:00,15.2,14.5,94,927.9,734,927.9,0,15.5,14.2,982,15.1
1,3,2,no,9/24/2021 16:30,14.1,13.8,93.4,927.7,735,927.8,0,14.4,13.1,952,14.1
1,3,2,no,9/24/2021 17:00,13.8,13.2,93.4,927.7,735,927.8,0,14.1,12.8,929,13.8
1,3,2,no,9/24/2021 17:30,13.2,12.5,93,928,732,928,0,13.5,12.1,902,13.2
1,3,2,no,9/24/2021 18:00,12.8,12.1,94.2,928.4,730,928.4,0,13.1,11.8,880,12.7
1,3,2,no,9/24/2021 18:30,11.9,11.2,93.2,928.5,728,928.6,0,12.1,10.8,842,11.8
1,3,2,no,9/24/2021 19:00,11.7,11.2,95.7,928.7,727,928.7,0,11.9,11,835,11.6
1,3,2,no,9/24/2021 19:30,11.6,11.2,95.9,929.2,721,929.3,0,12,11,826,11.6
1,3,2,no,9/24/2021 20:00,11.6,11.3,96.9,929.7,717,929.8,0,12,11.1,821,11.6
1,3,2,no,9/24/2021 20:30,11.6,10.9,93.4,930,715,930,0,11.8,10.5,814,11.5
1,3,2,no,9/24/2021 21:00,11.3,10.7,94.3,930.5,710,930.6,0,11.6,10.5,800,11.3
1,3,2,no,9/24/2021 21:30,11.3,10.8,95.3,930.7,709,930.7,0,11.6,10.6,798,11.3
1,3,2,no,9/24/2021 22:00,11.3,11,96.2,930.7,708,930.8,0,11.7,10.8,798,11.3
1,3,2,no,9/24/2021 22:30,11.4,11,96.5,931,706,931,0,11.7,10.8,798,11.3
1,3,2,no,9/24/2021 23:00,11.4,11.1,96.7,930.7,707,930.8,0,11.8,10.9,802,11.4
1,3,2,no,9/24/2021 23:30,11.5,11.1,96.7,930.5,709,930.6,0,11.8,10.9,806,11.4
1,3,2,no,9/25/2021 0:00,11.5,11.1,96.7,930.5,710,930.5,0,11.8,11,809,11.4
1,3,2,no,9/25/2021 0:30,11.5,11.1,96.6,930.9,707,930.9,0,11.8,10.9,802,11.4
1,3,2,no,9/25/2021 1:00,9.8,9.2,93.6,930.5,710,930.6,0,10,8.8,740,9.8
1,3,2,no,9/25/2021 1:30,9.7,9.3,96.4,930.7,707,930.8,0,9.9,9.1,733,9.6
1,3,2,no,9/25/2021 2:00,9.8,9.4,96.1,930.7,707,930.8,0,10,9.2,737,9.7
1,3,2,no,9/25/2021 2:30,9.6,9.2,95.7,931,706,931,0,9.8,8.9,726,9.5
1,3,2,no,9/25/2021 3:00,8.6,8,94.1,931,706,931,0,8.7,7.7,686,8.5
1,3,2,no,9/25/2021 3:30,8.1,7.7,94,931.2,704,931.2,0,8.3,7.2,666,8.1
1,3,2,no,9/25/2021 4:00,7.3,6.8,94.5,931.2,704,931.2,0,7.5,6.5,634,7.3
1,3,2,no,9/25/2021 4:30,6.5,6,94,931.2,704,931.3,0,6.7,5.6,603,6.5
1,3,2,no,9/25/2021 5:00,6.1,5.6,94,931.5,701,931.6,0,6.1,5.2,582,6.1
1,3,2,no,9/25/2021 5:30,4.9,4.2,92,931.7,700,931.8,0,4.9,3.7,532,4.8
1,3,2,no,9/25/2021 6:00,4.4,3.8,92.5,931.7,698,931.8,0,4.4,3.2,511,4.3
1,3,2,no,9/25/2021 6:30,3.9,3.5,93.9,932.2,696,932.2,0,4,3,490,3.9
1,3,2,no,9/25/2021 7:00,5.2,4.8,96.6,932.2,694,932.3,0,5.2,4.7,540,5.1
1,3,2,no,9/25/2021 7:30,6.6,6.3,97.1,932.2,696,932.2,0,6.8,6.2,597,6.6
1,3,2,no,9/25/2021 8:00,7.7,7.4,97.3,932,696,932.1,0,7.8,7.3,640,7.6
1,3,2,no,9/25/2021 8:30,9,8.9,99,932,697,932,0,9.3,8.9,696,9
1,3,2,no,9/25/2021 9:00,10.2,10.1,98.7,931.9,698,931.9,0,10.6,10,744,10.2
1,3,2,no,9/25/2021 9:30,11.3,11.1,98.2,931.7,700,931.7,0,11.7,11,788,11.3
1,3,2,no,9/25/2021 10:00,12.7,12.5,97.9,931.5,701,931.6,0,13.1,12.4,845,12.7
1,3,2,no,9/25/2021 10:30,14.4,13.4,95.7,931.2,704,931.2,0,14.7,13.7,893,14.3
1,3,2,no,9/25/2021 11:00,14.9,14.5,95.7,931.2,704,931.2,0,15.3,14.3,938,14.9
1,3,2,no,9/25/2021 11:30,18.4,18.2,98.7,930.7,708,930.7,0,19.1,18.1,1082,18.3
1,3,2,no,9/25/2021 12:00,18.8,18.8,100,930,715,930.1,0,19.7,18.8,1107,18.8
1,3,2,no,9/25/2021 12:30,19.5,19.4,99.9,929.4,720,929.4,0,20.5,19.5,1143,19.5
1,3,2,no,9/25/2021 13:00,19.1,18.5,95.6,928.9,724,928.9,0,19.8,18.4,1129,19.1
1,3,2,no,9/25/2021 13:30,18.6,18.1,95.4,928.5,728,928.6,0,19.2,17.9,1112,18.6
1,3,2,no,9/25/2021 14:00,17.4,17.2,94.4,927.7,734,927.8,0,17.9,16.5,1088,17.4
1,3,2,no,9/25/2021 14:30,17,16.3,94.4,927.5,736,927.6,0,17.4,16.1,1057,16.9
1,3,2,no,9/25/2021 15:00,16.8,16.2,94.7,927.5,738,927.5,0,17.2,15.9,1050,16.7
1,3,2,no,9/25/2021 15:30,16,15.4,93.8,927.2,740,927.2,0,16.5,15.1,1023,16
1,3,2,no,9/25/2021 16:00,15.2,14.5,93.4,927,741,927,0,15.6,14.1,992,15.2
1,3,2,no,9/25/2021 16:30,14.7,13.9,92.5,927,740,927.1,0,15.1,13.5,970,14.7
1,3,2,no,9/25/2021 17:00,13.9,13.2,93.3,927.2,740,927.3,0,14.2,12.9,938,13.9
1,3,2,no,9/25/2021 17:30,13.3,12.6,93.6,927.5,737,927.5,0,13.5,12.3,911,13.2
1,3,2,no,9/25/2021 18:00,12.7,11.9,92.2,928,734,928,0,12.9,11.4,879,12.6
1,3,2,no,9/25/2021 18:30,11.7,11.2,95.8,929.2,723,929.2,0,12.1,11.1,838,11.7
1,3,2,no,9/25/2021 19:00,11.7,11.2,95.8,929.5,719,929.6,0,12,11,825,11.6
1,3,2,no,9/25/2021 19:30,12.4,12.2,99.2,930.9,707,930.9,0,12.8,12.2,840,12.3
1,3,2,no,9/25/2021 20:00,11.6,11.2,95.2,931,706,931.1,0,11.9,10.9,805,11.6
1,3,2,no,9/25/2021 20:30,12,11.6,96.8,931.2,703,931.3,0,12.3,11.5,819,11.9
1,3,2,no,9/25/2021 21:00,11.9,11.5,96.4,931.2,704,931.3,0,12.2,11.3,814,11.8
1,3,2,no,9/25/2021 21:30,11.8,11.5,96.5,931,706,931.1,0,12.2,11.3,816,11.8
1,3,2,no,9/25/2021 22:00,11.6,11.1,96.3,930.9,707,930.9,0,11.9,11,806,11.5
1,3,2,no,9/25/2021 22:30,11.9,11.6,97.3,930.9,706,930.9,0,12.2,11.5,819,11.8
1,3,2,no,9/25/2021 23:00,11.8,11.6,97.5,931.4,702,931.4,0,12.3,11.5,813,11.8
1,3,2,no,9/25/2021 23:30,11.7,11.5,97.4,931.5,700,931.6,0,12.1,11.3,805,11.7
1,3,2,no,9/26/2021 0:00,11.9,11.5,96.5,931.9,698,931.9,0,12.3,11.4,809,11.9
1,3,2,no,9/26/2021 0:30,11.2,10.6,93,931.9,698,931.9,0,11.5,10.2,782,11.2
1,3,2,no,9/26/2021 1:00,9.8,9.1,91.9,931.7,700,931.7,0,10,8.6,727,9.8
1,3,2,no,9/26/2021 1:30,9.3,8.9,94.9,931.7,700,931.7,0,9.6,8.6,710,9.3
1,3,2,no,9/26/2021 2:00,9.4,9,95.6,931.5,700,931.6,0,9.7,8.8,715,9.4
1,3,2,no,9/26/2021 2:30,9.5,9.2,96.3,931.5,700,931.6,0,9.8,9,718,9.5
1,3,2,no,9/26/2021 3:00,8.9,8.4,94.7,931.2,704,931.1,0,9,8.1,698,8.8
1,3,2,no,9/26/2021 3:30,7.9,6.9,87.9,931.2,704,931.2,0,7.9,6.1,656,7.9
1,3,2,no,9/26/2021 4:00,7,6.4,92.4,931.2,704,931.2,0,7.1,5.9,621,7
1,3,2,no,9/26/2021 4:30,6,5.7,92.9,931.2,704,931.2,0,6.1,5,595,6
1,3,2,no,9/26/2021 5:00,5.8,5.2,92.9,931.2,704,931.3,0,5.9,4.8,574,5.8
1,3,2,no,9/26/2021 5:30,4.9,4.3,91.2,931.2,703,931.3,0,5,3.6,539,4.9
1,3,2,no,9/26/2021 6:00,4.5,4,93.7,931.5,701,931.5,0,4.6,3.6,520,4.5
1,3,2,no,9/26/2021 6:30,3.9,3.4,94,932,698,932,0,3.9,3,490,3.8
1,3,2,no,9/26/2021 7:00,5.2,4.9,96.7,931.9,698,931.9,0,5.2,4.7,544,5.1
1,3,2,no,9/26/2021 7:30,6.3,6.1,97.2,932.4,694,932.4,0,6.5,5.9,584,6.3
1,3,2,no,9/26/2021 8:00,7.7,7.5,97.5,932.4,694,932.4,0,8,7.3,638,7.7
1,3,2,no,9/26/2021 8:30,8.9,8.8,98.8,932,697,932.1,0,9.2,8.8,691,8.9
1,3,2,no,9/26/2021 9:00,9.9,9.8,98.4,931.7,700,931.7,0,10.3,9.7,735,9.9
1,3,2,no,9/26/2021 9:30,11.2,11,98.4,931.9,698,931.9,0,11.6,11,783,11.2
1,3,2,no,9/26/2021 10:00,12.4,12.2,98,931.9,698,931.9,0,12.8,12.1,829,12.4
1,3,2,no,9/26/2021 10:30,13.7,13.4,97.2,931.7,700,931.8,0,14.2,13.3,883,13.7
1,3,2,no,9/26/2021 11:00,15.1,14.7,96.2,931.5,701,931.6,0,15.6,14.5,939,15.1
1,3,2,no,9/26/2021 11:30,19.8,19.8,100,931.2,704,931.1,0,20.8,19.8,1137,19.8
1,3,2,no,9/26/2021 12:00,17.8,17.8,99.9,930.9,707,930.9,0,18.6,17.8,1059,17.8
1,3,2,no,9/26/2021 12:30,18.9,18.8,96.9,930.2,712,930.3,0,19.6,18.4,1106,18.9
1,3,2,no,9/26/2021 13:00,18.9,18.6,96.9,930,715,930,0,19.6,18.4,1110,18.9
1,3,2,no,9/26/2021 13:30,18.3,17.7,95.7,929.7,718,929.6,0,18.8,17.6,1088,18.2
1,3,2,no,9/26/2021 14:00,17.5,16.8,94.2,929.2,722,929.3,0,18,16.6,1059,17.5
1,3,2,no,9/26/2021 14:30,17.1,16.5,94.7,929,724,929,0,17.6,16.2,1047,17.1
1,3,2,no,9/26/2021 15:00,16.4,15.8,94.5,929.2,722,929.2,0,16.9,15.5,1017,16.4
1,3,2,no,9/26/2021 15:30,15.5,14.7,92,929,724,929,0,15.9,14.2,981,15.5
1,3,2,no,9/26/2021 16:00,14.8,14.1,93.6,929.2,721,929.3,0,15.2,13.8,951,14.8
1,3,2,no,9/26/2021 16:30,14.3,13.7,94.9,929.5,720,929.5,0,14.6,13.4,928,14.2
1,3,2,no,9/26/2021 17:00,14,13.4,94,929.4,721,929.4,0,14.4,13.1,918,14
1,3,2,no,9/26/2021 17:30,13.3,12.5,92,929.2,722,929.3,0,13.6,12,891,13.3
1,3,2,no,9/26/2021 18:00,12.6,11.9,92.5,929.2,722,929.3,0,12.9,11.4,863,12.6
1,3,2,no,9/26/2021 18:30,12.4,12,94.8,929.4,720,929.4,0,12.8,11.6,857,12.4
1,3,2,no,9/26/2021 19:00,11.8,11.4,95.9,929.7,717,929.8,0,12.2,11.2,828,11.8
1,3,2,no,9/26/2021 19:30,11.8,11.2,95,930.2,714,930.2,0,12,11,821,11.7
1,3,2,no,9/26/2021 20:00,11.7,11.2,96.3,930.4,711,930.4,0,12,11.1,816,11.6
1,3,2,no,9/26/2021 20:30,11.8,11.5,97.1,930.7,708,930.7,0,12.2,11.4,819,11.8
1,3,2,no,9/26/2021 21:00,11.9,11.7,97.5,930.7,707,930.8,0,12.3,11.6,823,11.9
1,3,2,no,9/26/2021 21:30,11.2,10.3,90.5,930.7,709,930.7,0,11.4,9.8,792,11.2
1,3,2,no,9/26/2021 22:00,11.5,10.7,91.8,931,706,931,0,11.6,10.2,800,11.4
1,3,2,no,9/26/2021 22:30,11.4,10.4,90.1,930.7,707,930.8,0,11.5,9.8,797,11.3
1,3,2,no,9/26/2021 23:00,12,11.6,96.3,930.9,706,930.9,0,12.4,11.4,824,12
1,3,2,no,9/26/2021 23:30,11.8,11.3,96,930.7,708,930.7,0,12.1,11.1,816,11.7
1,3,2,no,9/27/2021 0:00,11.8,11.5,97.3,930.5,709,930.6,0,12.1,11.3,818,11.7
1,3,2,no,9/27/2021 0:30,11.6,11.2,96.3,930.9,707,930.9,0,12,11.1,809,11.6
1,3,2,no,9/27/2021 1:00,9.8,9.1,92.3,930.9,707,930.9,0,10,8.6,735,9.8
1,3,2,no,9/27/2021 1:30,9.9,9.4,96,930.9,706,930.9,0,10.1,9.3,740,9.8
1,3,2,no,9/27/2021 2:00,9.8,9.4,95.7,931,704,931.1,0,10.1,9.2,735,9.8
1,3,2,no,9/27/2021 2:30,9.8,9.4,96.3,931.2,704,931.2,0,10,9.2,732,9.7
1,3,2,no,9/27/2021 3:00,8.9,8.4,94.4,931,704,931.1,0,9.1,8.1,699,8.9
1,3,2,no,9/27/2021 3:30,7.8,7.1,92.8,931,704,931.1,0,7.9,6.7,654,7.7
1,3,2,no,9/27/2021 4:00,7.2,6.5,92.7,931,706,931.1,0,7.2,6.1,629,7.1
1,3,2,no,9/27/2021 4:30,6.7,6.1,93,931.2,704,931.2,0,6.7,5.6,608,6.6
1,3,2,no,9/27/2021 5:00,6,5.5,94,931.2,704,931.1,0,6.1,5.2,586,6
1,3,2,no,9/27/2021 5:30,4.9,4.3,92.8,931.2,704,931.3,0,4.9,3.8,537,4.8
1,3,2,no,9/27/2021 6:00,4.5,4.1,93.9,931.5,700,931.6,0,4.6,3.6,522,4.5
1,3,2,no,9/27/2021 6:30,4.5,3.4,96,931.7,700,931.8,0,4.5,3.9,495,4.4
1,3,2,no,9/27/2021 7:00,5,4.7,96,931.7,700,931.7,0,5,4.4,538,4.9
1,3,2,no,9/27/2021 7:30,6.4,6.2,97.5,931.7,700,931.7,0,6.6,6.1,596,6.4
1,3,2,no,9/27/2021 8:00,8,7.8,98.9,931.7,700,931.7,0,8.2,7.8,657,7.9
1,3,2,no,9/27/2021 8:30,9,8.8,98.9,931.5,701,931.6,0,9.2,8.8,698,8.9
1,3,2,no,9/27/2021 9:00,10.1,9.8,97.9,931.4,703,931.4,0,10.4,9.8,744,10
1,3,2,no,9/27/2021 9:30,11.5,11.4,99.5,931.2,703,931.3,0,12,11.4,802,11.5
1,3,2,no,9/27/2021 10:00,13.4,12.6,100,931,706,931.1,0,14,13.4,850,13.4
1,3,2,no,9/27/2021 10:30,14.2,14.2,100,931,706,931,0,14.8,14.2,913,14.2
1,3,2,no,9/27/2021 11:00,15.4,15.4,100,930.5,710,930.6,0,16.1,15.4,965,15.4
1,3,2,no,9/27/2021 11:30,16.7,16.7,100,930,714,930.1,0,17.5,16.7,1022,16.7
1,3,2,no,9/27/2021 12:00,17.9,17.8,99.5,929.7,717,929.7,0,18.6,17.8,1075,17.8
1,3,2,no,9/27/2021 12:30,19.1,18.9,98.3,929.2,722,929.3,0,20,18.8,1126,19.1
1,3,2,no,9/27/2021 13:00,19,18.5,96,929,724,929,0,19.7,18.4,1125,19
1,3,2,no,9/27/2021 13:30,18.6,18.1,96,928.7,726,928.8,0,19.2,17.9,1108,18.5
1,3,2,no,9/27/2021 14:00,17.6,16.9,93.7,928.2,730,928.3,0,18,16.6,1076,17.6
1,3,2,no,9/27/2021 14:30,16.8,16.4,94.6,928.2,731,928.2,0,17.2,15.9,1051,16.7
1,3,2,no,9/27/2021 15:00,16.5,15.8,94.6,928,734,928,0,16.9,15.6,1033,16.4
1,3,2,no,9/27/2021 15:30,15.9,15.1,93.2,927.9,734,927.9,0,16.3,14.8,1010,15.9
1,3,2,no,9/27/2021 16:00,15.1,14.3,93.2,927.7,735,927.7,0,15.4,14,978,15
1,3,2,no,9/27/2021 16:30,14.4,13.8,94,927.7,735,927.7,0,14.8,13.5,955,14.4
1,3,2,no,9/27/2021 17:00,13.8,13.2,93.9,927.7,736,927.7,0,14.2,12.8,929,13.8
1,3,2,no,9/27/2021 17:30,13.3,12.7,93.7,927.5,737,927.5,0,13.6,12.3,914,13.3
1,3,2,no,9/27/2021 18:00,12.7,12,93.3,927.5,737,927.5,0,12.9,11.6,887,12.6
1,3,2,no,9/27/2021 18:30,12,11.3,92.8,927.7,736,927.7,0,12.3,10.9,858,12
1,3,2,no,9/27/2021 19:00,12,11.6,96.4,927.5,736,927.6,0,12.3,11.4,860,11.9
1,3,2,no,9/27/2021 19:30,11.7,11.2,95.7,927.7,735,927.7,0,12,11,846,11.6
1,3,2,no,9/27/2021 20:00,11.7,11.3,96.1,928,732,928.1,0,12.1,11.1,843,11.7
1,3,2,no,9/27/2021 20:30,11.9,11.6,97.2,928.2,731,928.3,0,12.2,11.4,848,11.8
1,3,2,no,9/27/2021 21:00,11.7,11.2,94.5,928.2,730,928.3,0,12,10.8,840,11.7
1,3,2,no,9/27/2021 21:30,11.8,11.5,96.6,928.2,731,928.2,0,12.2,11.3,847,11.8
1,3,2,no,9/27/2021 22:00,12,11.8,97.4,928.2,731,928.3,0,12.4,11.6,855,12
1,3,2,no,9/27/2021 22:30,11.8,11.5,96.7,928.2,730,928.3,0,12.2,11.3,847,11.8
1,3,2,no,9/27/2021 23:00,11.9,11.7,97.6,928.2,731,928.3,0,12.4,11.6,852,11.9
1,3,2,no,9/27/2021 23:30,11.5,10.7,92.4,928.2,730,928.3,0,11.8,10.3,831,11.5
1,3,2,no,9/28/2021 0:00,11.9,11.7,97.1,928.2,731,928.2,0,12.3,11.5,852,11.9
1,3,2,no,9/28/2021 0:30,11,11.7,94.9,928.2,731,928.3,0,11.3,10.2,852,11
1,3,2,no,9/28/2021 1:00,10.1,9.6,94.9,928.2,730,928.3,0,10.4,9.3,777,10.1
1,3,2,no,9/28/2021 1:30,10.1,9.7,95.9,928.2,731,928.3,0,10.3,9.5,777,10
1,3,2,no,9/28/2021 2:00,9.9,9.4,96,928.5,728,928.5,0,10.1,9.3,766,9.8
1,3,2,no,9/28/2021 2:30,9.5,9.2,96.2,928.4,729,928.4,0,9.8,9,754,9.5
1,3,2,no,9/28/2021 3:00,9.1,8.5,94,928.2,732,928.1,0,9.2,8.2,738,9
1,3,2,no,9/28/2021 3:30,8,7.5,93.9,928.2,732,928.2,0,8.2,7.1,696,8
1,3,2,no,9/28/2021 4:00,7.5,7,94.3,928.2,732,928.2,0,7.6,6.6,674,7.4
