Phase,Chamber,Kestrel,Heatwave,Time,Temperature_C,WetBulb_C,PercentRH,Barometer_MB,Altitude_M,StationPressure_MB,WindSpeed_M/S,HeatIndex_C,DewPoint_C,DensityAltitude_M,WindChill_C
1,2,2,no,9/2/2021 0:00,15.4,15.3,99.7,927.7,736,927.7,0,16,15.3,996,15.3
1,2,2,no,9/2/2021 0:30,13.2,13.1,99.7,927.7,734,927.8,0,13.7,13.1,908,13.1
1,2,2,no,9/2/2021 1:00,13.3,13.2,99.7,927.7,734,927.8,0,13.8,13.2,910,13.2
1,2,2,no,9/2/2021 1:30,13.5,13.4,99.2,927.7,735,927.7,0,14,13.4,921,13.5
1,2,2,no,9/2/2021 2:00,13.2,13.1,99.2,927.7,736,927.7,0,13.6,13.1,908,13.1
1,2,2,no,9/2/2021 2:30,12.3,12.3,99.2,927.9,734,927.9,0,12.8,12.2,873,12.3
1,2,2,no,9/2/2021 3:00,11.3,11.3,99.7,927.9,734,927.9,0,11.8,11.2,832,11.3
1,2,2,no,9/2/2021 3:30,10.5,10.5,99.8,928.2,732,928.1,0,10.9,10.4,797,10.4
1,2,2,no,9/2/2021 4:00,9.9,9.8,99.8,928,734,928,0,10.2,9.8,774,9.8
1,2,2,no,9/2/2021 4:30,9.2,9.2,99.8,928.2,731,928.2,0,9.5,9.2,745,9.1
1,2,2,no,9/2/2021 5:00,8.3,8.1,98.3,928.5,728,928.5,0,8.5,8,704,8.2
1,2,2,no,9/2/2021 5:30,7.9,7.8,98.5,928.7,727,928.7,0,8.1,7.7,686,7.8
1,2,2,no,9/2/2021 6:00,7.2,7.1,98.4,928.7,726,928.8,0,7.5,7,659,7.2
1,2,2,no,9/2/2021 6:30,8.3,8.2,98.4,929.2,722,929.3,0,8.6,8.1,698,8.3
1,2,2,no,9/2/2021 7:00,9.9,9.9,98.8,929.5,719,929.5,0,10.3,9.8,760,9.9
1,2,2,no,9/2/2021 7:30,11.1,11,98.8,929.7,717,929.8,0,11.5,11,804,11.1
1,2,2,no,9/2/2021 8:00,12.7,12.6,99.3,930,715,930,0,13.1,12.6,861,12.6
1,2,2,no,9/2/2021 8:30,13.9,13.9,99.8,930.2,714,930.2,0,14.5,13.9,911,13.9
1,2,2,no,9/2/2021 9:00,15.3,15.2,99,930.4,712,930.4,0,15.9,15.2,963,15.3
1,2,2,no,9/2/2021 9:30,16.8,16.7,98.9,930.5,711,930.5,0,17.4,16.6,1020,16.7
1,2,2,no,9/2/2021 10:00,18,18,99.8,930.4,712,930.4,0,18.8,18,1072,18
1,2,2,no,9/2/2021 10:30,19.6,19.4,98.5,930.4,712,930.4,0,20.4,19.3,1134,19.5
1,2,2,no,9/2/2021 11:00,20.7,20.7,99.7,930,715,930.1,0,21.8,20.7,1185,20.7
1,2,2,no,9/2/2021 11:30,22.3,22.1,98.5,929.7,718,929.7,0,23.7,22,1251,22.2
1,2,2,no,9/2/2021 12:00,23.5,23.4,99.1,929.2,722,929.3,0,25.7,23.4,1309,23.5
1,2,2,no,9/2/2021 12:30,23.2,23.1,99.8,929,724,929.1,0,25.1,23.1,1297,23.1
1,2,2,no,9/2/2021 13:00,22.3,22.3,99.8,928.7,726,928.8,0,23.9,22.3,1265,22.3
1,2,2,no,9/2/2021 13:30,21.7,21.7,99.9,928.4,730,928.4,0,22.8,21.6,1242,21.6
1,2,2,no,9/2/2021 14:00,21.1,20.9,98.9,928.2,732,928.2,0,22.1,20.9,1220,21
1,2,2,no,9/2/2021 14:30,20.2,20.1,98.9,927.7,736,927.7,0,21.2,20,1190,20.2
1,2,2,no,9/2/2021 15:00,19.7,19.6,98.7,927.4,738,927.4,0,20.6,19.5,1173,19.7
1,2,2,no,9/2/2021 15:30,18.9,18.8,99.3,926.9,743,926.9,0,19.7,18.8,1147,18.9
1,2,2,no,9/2/2021 16:00,18.5,18.3,98.5,926.7,743,926.8,0,19.2,18.2,1130,18.4
1,2,2,no,9/2/2021 16:30,17.8,17.6,98.8,926.5,746,926.5,0,18.5,17.6,1106,17.8
1,2,2,no,9/2/2021 17:00,17.1,17,98.4,926.5,747,926.5,0,17.8,16.9,1077,17.1
1,2,2,no,9/2/2021 17:30,16.2,16.2,99.9,926.2,749,926.2,0,16.9,16.2,1046,16.2
1,2,2,no,9/2/2021 18:00,15.5,15.5,99.9,926.5,746,926.5,0,16.2,15.5,1016,15.5
1,2,2,no,9/2/2021 18:30,15.5,15.4,99.2,926.5,747,926.5,0,16.1,15.4,1014,15.5
1,2,2,no,9/2/2021 19:00,15.5,15.4,99.4,926.9,743,926.9,0,16.2,15.4,1010,15.5
1,2,2,no,9/2/2021 19:30,15.2,15.2,99.4,927.4,739,927.4,0,15.9,15.2,994,15.2
1,2,2,no,9/2/2021 20:00,15.3,15.2,99.4,927.5,736,927.6,0,15.9,15.2,992,15.2
1,2,2,no,9/2/2021 20:30,15.3,15.2,99.4,928,734,928,0,16,15.2,990,15.3
1,2,2,no,9/2/2021 21:00,15.5,15.4,99.5,928,732,928.1,0,16.1,15.4,995,15.4
1,2,2,no,9/2/2021 21:30,15.3,15.2,99.5,928.2,732,928.2,0,16,15.2,987,15.3
1,2,2,no,9/2/2021 22:00,15.1,15,99.5,928,732,928.1,0,15.8,15,980,15.1
1,2,2,no,9/2/2021 22:30,15.2,15.1,99.5,928,732,928.1,0,15.8,15.1,984,15.1
1,2,2,no,9/2/2021 23:00,15.3,15.2,99.5,928.2,731,928.2,0,16,15.2,987,15.3
1,2,2,no,9/2/2021 23:30,15.2,15.1,99.5,928.5,729,928.5,0,15.9,15.1,980,15.2
1,2,2,no,9/3/2021 0:00,15.6,15.5,98.9,928.4,729,928.4,0,16.1,15.4,996,15.5
1,2,2,no,9/3/2021 0:30,13.5,13.4,98.4,928.4,730,928.4,0,14,13.2,912,13.5
1,2,2,no,9/3/2021 1:00,13.5,13.4,98.9,928.2,731,928.3,0,14,13.3,915,13.5
1,2,2,no,9/3/2021 1:30,13.2,13.1,98.9,928.2,730,928.3,0,13.7,13.1,904,13.2
1,2,2,no,9/3/2021 2:00,13.1,13.1,98.9,928.2,730,928.3,0,13.6,13,900,13.1
1,2,2,no,9/3/2021 2:30,12.2,12.1,98.9,928.2,730,928.4,0,12.7,12,861,12.2
1,2,2,no,9/3/2021 3:00,11.1,11,98.9,928.2,730,928.3,0,11.5,11,820,11.1
1,2,2,no,9/3/2021 3:30,10.4,10.3,98.9,928.2,731,928.3,0,10.7,10.2,789,10.3
1,2,2,no,9/3/2021 4:00,9.9,9.8,98.7,928.2,731,928.3,0,10.3,9.7,771,9.9
1,2,2,no,9/3/2021 4:30,9.2,9.2,100,928.2,732,928.2,0,9.5,9.2,745,9.1
1,2,2,no,9/3/2021 5:00,8.3,8.1,98,928.2,731,928.2,0,8.5,8,708,8.2
1,2,2,no,9/3/2021 5:30,7.5,7.4,98,928.4,730,928.4,0,7.8,7.2,677,7.5
1,2,2,no,9/3/2021 6:00,7.2,7.1,98.9,928.4,730,928.4,0,7.4,7,662,7.1
1,2,2,no,9/3/2021 6:30,8.3,8.2,98.9,928.7,726,928.8,0,8.6,8.2,703,8.3
1,2,2,no,9/3/2021 7:00,9.6,9.5,98.9,929.2,721,929.3,0,10,9.4,749,9.6
1,2,2,no,9/3/2021 7:30,11.4,11.3,98.2,929.5,718,929.6,0,11.8,11.2,817,11.4
1,2,2,no,9/3/2021 8:00,12.4,12.2,98.2,929.7,718,929.7,0,12.8,12.1,853,12.4
1,2,2,no,9/3/2021 8:30,13.8,13.6,98.2,929.7,718,929.7,0,14.2,13.5,908,13.7
1,2,2,no,9/3/2021 9:00,15.3,15.3,99.4,929.9,715,929.9,0,16,15.2,970,15.3
1,2,2,no,9/3/2021 9:30,17,16.7,97.8,930,715,930,0,17.6,16.6,1033,16.9
1,2,2,no,9/3/2021 10:00,18.1,18,98.7,930,715,930,0,18.8,17.9,1080,18.1
1,2,2,no,9/3/2021 10:30,19.6,19.4,98.4,929.7,718,929.7,0,20.5,19.3,1142,19.6
1,2,2,no,9/3/2021 11:00,20.7,20.5,98.4,929.4,720,929.4,0,21.6,20.4,1189,20.6
1,2,2,no,9/3/2021 11:30,22.4,22.1,97.8,928.9,726,928.9,0,23.8,22,1264,22.3
1,2,2,no,9/3/2021 12:00,23.8,23.5,97.5,928.5,728,928.6,0,25.9,23.4,1325,23.7
1,2,2,no,9/3/2021 12:30,23,22.7,97.5,928,732,928.1,0,24.9,22.6,1298,23
1,2,2,no,9/3/2021 13:00,22.4,22.4,99.8,927.9,734,927.9,0,24,22.4,1279,22.4
1,2,2,no,9/3/2021 13:30,21.7,21.6,99.8,927.4,739,927.4,0,22.8,21.6,1254,21.6
1,2,2,no,9/3/2021 14:00,21,20.9,99,927,741,927.1,0,22.1,20.8,1229,21
1,2,2,no,9/3/2021 14:30,20.1,19.9,99,926.5,746,926.5,0,21,19.9,1197,20
1,2,2,no,9/3/2021 15:00,23,19.2,71.9,926.2,750,926.2,0,23.4,17.6,1288,22.9
1,2,2,no,9/3/2021 15:30,22,20,84.3,925.7,753,925.8,0,22.8,19.2,1266,21.9
1,2,2,no,9/3/2021 16:00,20.7,19.2,87.7,925.7,752,925.8,0,21.4,18.6,1218,20.7
1,2,2,no,9/3/2021 16:30,19.9,18.6,88.6,925.7,753,925.7,0,20.5,18,1190,19.9
1,2,2,no,9/3/2021 17:00,17.4,14.7,75.8,925.7,753,925.8,0,16.9,13.1,1077,17.3
1,2,2,no,9/3/2021 17:30,15.9,14.1,82.7,925.5,754,925.6,0,15.9,13,1028,15.9
1,2,2,no,9/3/2021 18:00,14.8,13,83.2,925.7,753,925.7,0,14.8,12,984,14.8
1,2,2,no,9/3/2021 18:30,14,12.5,85.1,925.7,753,925.8,0,13.9,11.5,952,13.9
1,2,2,no,9/3/2021 19:00,13.7,12.5,88.4,926.2,750,926.2,0,13.8,11.8,936,13.6
1,2,2,no,9/3/2021 19:30,13.3,12.4,89.7,926.4,747,926.4,0,13.5,11.7,923,13.3
1,2,2,no,9/3/2021 20:00,13.1,12.2,90,926.7,744,926.8,0,13.3,11.5,909,13.1
1,2,2,no,9/3/2021 20:30,13,12.2,91.5,926.9,743,926.9,0,13.1,11.6,905,12.9
1,2,2,no,9/3/2021 21:00,12.8,12.1,92.3,927,741,927.1,0,13.1,11.6,896,12.8
1,2,2,no,9/3/2021 21:30,12.7,12.1,92.7,927.2,740,927.2,0,13,11.6,892,12.7
1,2,2,no,9/3/2021 22:00,12.7,12,92.8,927.2,740,927.2,0,12.9,11.5,890,12.6
1,2,2,no,9/3/2021 22:30,12.6,12,93.2,927.2,740,927.2,0,12.9,11.6,888,12.6
1,2,2,no,9/3/2021 23:00,12.6,12,93.8,927.2,740,927.2,0,12.8,11.6,886,12.5
1,2,2,no,9/3/2021 23:30,12.6,12.1,94.1,927.2,740,927.3,0,12.9,11.7,885,12.5
1,2,2,no,9/4/2021 0:00,12.5,12.1,94.4,927.5,738,927.5,0,12.9,11.6,880,12.5
1,2,2,no,9/4/2021 0:30,11.3,10.4,90.2,927.2,739,927.3,0,11.4,9.7,832,11.2
1,2,2,no,9/4/2021 1:00,11.1,10.3,91.9,927.4,739,927.4,0,11.3,9.8,825,11.1
1,2,2,no,9/4/2021 1:30,11.1,10.3,91.8,927.5,737,927.6,0,11.2,9.8,820,11
1,2,2,no,9/4/2021 2:00,10.9,10.2,92.6,927.5,738,927.5,0,11,9.7,815,10.8
1,2,2,no,9/4/2021 2:30,10.3,9.5,90.9,927.5,737,927.5,0,10.4,8.9,791,10.2
1,2,2,no,9/4/2021 3:00,9.6,8.7,89.6,927.5,736,927.6,0,9.6,7.9,760,9.5
1,2,2,no,9/4/2021 3:30,8.8,7.9,88.8,927.7,735,927.7,0,8.9,7.1,730,8.8
1,2,2,no,9/4/2021 4:00,8.1,7.2,88.9,927.5,736,927.6,0,8.1,6.4,702,8
1,2,2,no,9/4/2021 4:30,7.3,6.5,88.6,927.7,735,927.8,0,7.4,5.6,671,7.3
1,2,2,no,9/4/2021 5:00,6.8,5.9,89.2,927.5,738,927.5,0,6.8,5.1,651,6.7
1,2,2,no,9/4/2021 5:30,6.4,5.6,89.4,927.5,738,927.5,0,6.5,4.8,638,6.4
1,2,2,no,9/4/2021 6:00,6.2,5.5,90.7,927.5,737,927.6,0,6.3,4.8,631,6.2
1,2,2,no,9/4/2021 6:30,6.3,5.6,91.2,928,734,928,0,6.4,5,629,6.3
1,2,2,no,9/4/2021 7:00,6.3,5.6,90.9,928,732,928.1,0,6.3,4.9,626,6.2
1,2,2,no,9/4/2021 7:30,6.2,5.5,91.1,928.2,730,928.3,0,6.2,4.8,619,6.1
1,2,2,no,9/4/2021 8:00,7.2,6.7,94.5,928.5,728,928.5,0,7.3,6.3,657,7.1
1,2,2,no,9/4/2021 8:30,8.6,8.3,96.3,928.7,726,928.8,0,8.9,8.1,713,8.6
1,2,2,no,9/4/2021 9:00,10.5,10.1,95.3,929,724,929,0,10.7,9.8,784,10.4
1,2,2,no,9/4/2021 9:30,12,11.6,95.8,929.4,721,929.4,0,12.3,11.3,839,11.9
1,2,2,no,9/4/2021 10:00,13.3,12.9,96,929.4,721,929.4,0,13.7,12.7,891,13.2
1,2,2,no,9/4/2021 10:30,14.7,14.3,95.7,929.4,720,929.4,0,15.1,14,947,14.6
1,2,2,no,9/4/2021 11:00,16,15.6,96.3,929.2,723,929.1,0,16.6,15.4,1003,16
1,2,2,no,9/4/2021 11:30,17.3,16.9,96.5,929,724,929,0,17.9,16.8,1058,17.3
1,2,2,no,9/4/2021 12:00,18.6,18.2,96.4,928.7,726,928.8,0,19.2,18,1108,18.5
1,2,2,no,9/4/2021 12:30,18.8,18.6,97.8,928.4,729,928.4,0,19.6,18.5,1125,18.8
1,2,2,no,9/4/2021 13:00,18.6,18.4,98,928,734,928,0,19.3,18.2,1120,18.5
1,2,2,no,9/4/2021 13:30,18.2,18,98.1,927.7,735,927.7,0,18.9,17.9,1109,18.2
1,2,2,no,9/4/2021 14:00,17.7,17.4,97,927.2,740,927.3,0,18.3,17.2,1092,17.7
1,2,2,no,9/4/2021 14:30,17.2,16.9,97.1,926.7,744,926.7,0,17.7,16.7,1076,17.1
1,2,2,no,9/4/2021 15:00,16.6,16.3,96.8,926.4,747,926.4,0,17.1,16.1,1056,16.5
1,2,2,no,9/4/2021 15:30,16.1,15.7,96,926,751,926.1,0,16.6,15.4,1039,16
1,2,2,no,9/4/2021 16:00,15.4,15,95.7,925.9,752,925.9,0,15.9,14.8,1015,15.4
1,2,2,no,9/4/2021 16:30,15,14.5,94.8,925.7,754,925.7,0,15.3,14.1,998,14.9
1,2,2,no,9/4/2021 17:00,14.4,13.8,94.3,925.7,753,925.8,0,14.8,13.5,975,14.4
1,2,2,no,9/4/2021 17:30,13.8,13.1,93,925.7,753,925.8,0,14.1,12.7,951,13.8
1,2,2,no,9/4/2021 18:00,13.3,12.5,92.5,926,751,926.1,0,13.5,12.1,924,13.2
1,2,2,no,9/4/2021 18:30,12.9,12.2,93.4,926.2,749,926.2,0,13.1,11.8,909,12.8
1,2,2,no,9/4/2021 19:00,12.7,12.1,94,926.5,747,926.5,0,13,11.8,899,12.7
1,2,2,no,9/4/2021 19:30,12.6,12.1,94.3,926.5,746,926.6,0,12.9,11.7,893,12.5
1,2,2,no,9/4/2021 20:00,12.5,12,94.6,927.2,740,927.2,0,12.8,11.6,883,12.4
1,2,2,no,9/4/2021 20:30,12.5,12,94.5,927.5,738,927.5,0,12.8,11.6,880,12.4
1,2,2,no,9/4/2021 21:00,12.4,12,94.7,927.5,736,927.6,0,12.8,11.6,878,12.4
1,2,2,no,9/4/2021 21:30,12.4,11.9,94.6,927.9,734,927.9,0,12.7,11.5,871,12.3
1,2,2,no,9/4/2021 22:00,12.3,11.9,95.4,928,734,928,0,12.6,11.6,866,12.2
1,2,2,no,9/4/2021 22:30,12.3,11.9,95.7,928.2,731,928.3,0,12.6,11.6,864,12.2
1,2,2,no,9/4/2021 23:00,12.3,11.9,95.5,928.2,731,928.2,0,12.6,11.6,865,12.2
1,2,2,no,9/4/2021 23:30,12.3,11.9,95.2,928,732,928.1,0,12.7,11.6,867,12.3
1,2,2,no,9/5/2021 0:00,12.3,11.9,95.3,928.2,731,928.2,0,12.7,11.6,866,12.3
1,2,2,no,9/5/2021 0:30,11,10.2,91.4,927.9,734,927.9,0,11.2,9.7,815,11
1,2,2,no,9/5/2021 1:00,10.8,10.1,92.3,927.7,734,927.8,0,11,9.6,809,10.8
1,2,2,no,9/5/2021 1:30,10.7,10.1,92.9,927.9,734,927.9,0,10.8,9.6,802,10.6
1,2,2,no,9/5/2021 2:00,10.6,10,93,928,734,928,0,10.7,9.5,798,10.5
1,2,2,no,9/5/2021 2:30,10,9.3,91.4,928,732,928.1,0,10.2,8.7,774,10
1,2,2,no,9/5/2021 3:00,9.2,8.4,90,927.9,734,927.9,0,9.3,7.7,746,9.2
1,2,2,no,9/5/2021 3:30,8.6,7.7,89.9,928,734,928,0,8.6,7,719,8.5
1,2,2,no,9/5/2021 4:00,7.9,7.1,89.7,928,732,928.1,0,8,6.3,690,7.9
1,2,2,no,9/5/2021 4:30,7.3,6.5,89.7,928,732,928.1,0,7.3,5.7,665,7.2
1,2,2,no,9/5/2021 5:00,6.8,5.9,89.5,928.2,732,928.2,0,6.8,5.1,643,6.7
1,2,2,no,9/5/2021 5:30,6.4,5.7,90.5,928.5,728,928.5,0,6.5,5,628,6.4
1,2,2,no,9/5/2021 6:00,6.3,5.6,91.4,928.7,727,928.7,0,6.3,5,619,6.2
1,2,2,no,9/5/2021 6:30,6.3,5.6,91.5,928.7,726,928.9,0,6.4,5,619,6.3
1,2,2,no,9/5/2021 7:00,6.2,5.6,91.8,929.2,722,929.3,0,6.3,5,611,6.2
1,2,2,no,9/5/2021 7:30,6.2,5.6,92.1,929.4,720,929.4,0,6.2,5,609,6.1
1,2,2,no,9/5/2021 8:00,7.2,6.8,95.3,929.5,719,929.6,0,7.3,6.5,647,7.1
1,2,2,no,9/5/2021 8:30,8.6,8.3,96.5,929.7,717,929.8,0,8.9,8.1,702,8.6
1,2,2,no,9/5/2021 9:00,10.5,10.1,95.1,929.9,715,929.9,0,10.8,9.8,776,10.5
1,2,2,no,9/5/2021 9:30,12.1,11.7,95.6,930.2,714,930.2,0,12.3,11.4,834,12
1,2,2,no,9/5/2021 10:00,13.3,13,96,930.2,713,930.2,0,13.8,12.7,885,13.3
1,2,2,no,9/5/2021 10:30,14.7,14.3,95.6,930.2,714,930.2,0,15.1,14,938,14.7
1,2,2,no,9/5/2021 11:00,16.1,15.7,96.1,930,715,930,0,16.6,15.4,995,16
1,2,2,no,9/5/2021 11:30,17.3,16.9,96.5,929.7,717,929.7,0,17.9,16.8,1050,17.3
1,2,2,no,9/5/2021 12:00,18.6,18.2,96.3,929.2,721,929.3,0,19.3,18,1106,18.6
1,2,2,no,9/5/2021 12:30,18.9,18.6,98.1,928.7,726,928.8,0,19.6,18.5,1122,18.8
1,2,2,no,9/5/2021 13:00,18.6,18.4,97.8,928.2,731,928.3,0,19.4,18.3,1119,18.6
1,2,2,no,9/5/2021 13:30,18.2,17.9,97.6,927.7,735,927.8,0,18.8,17.8,1106,18.1
1,2,2,no,9/5/2021 14:00,17.7,17.3,97.1,927.2,739,927.3,0,18.2,17.2,1091,17.6
1,2,2,no,9/5/2021 14:30,17.2,16.9,97.1,926.7,744,926.7,0,17.7,16.7,1076,17.1
1,2,2,no,9/5/2021 15:00,16.6,16.3,96.5,926.5,746,926.6,0,17.2,16.1,1055,16.6
1,2,2,no,9/5/2021 15:30,16.1,15.7,96.1,927,742,927,0,16.6,15.4,1028,16
1,2,2,no,9/5/2021 16:00,15.4,15,96.1,927.9,734,927.9,0,15.9,14.8,994,15.4
1,2,2,no,9/5/2021 16:30,14.9,14.4,95.3,929.7,717,929.8,0,15.2,14.1,949,14.8
1,2,2,no,9/5/2021 17:00,14.3,13.8,94.6,930.7,708,930.7,0,14.7,13.5,918,14.3
1,2,2,no,9/5/2021 17:30,13.8,13.2,93.5,929.4,721,929.4,0,14,12.8,909,13.7
1,2,2,no,9/5/2021 18:00,13.2,12.4,92.2,928.5,728,928.6,0,13.5,12,895,13.2
1,2,2,no,9/5/2021 18:30,12.8,12.2,93.7,929.7,717,929.7,0,13.1,11.8,868,12.8
1,2,2,no,9/5/2021 19:00,12.7,12.1,94.2,929.7,718,929.7,0,13.1,11.8,864,12.7
1,2,2,no,9/5/2021 19:30,12.5,12.1,94.9,929.9,716,929.9,0,12.9,11.7,855,12.5
1,2,2,no,9/5/2021 20:00,12.5,12.1,95.1,930,714,930.1,0,12.8,11.7,851,12.4
1,2,2,no,9/5/2021 20:30,12.4,12.1,94.9,931.2,704,931.2,0,12.8,11.6,837,12.4
1,2,2,no,9/5/2021 21:00,12.4,12,95.4,931.2,703,931.3,0,12.7,11.7,834,12.4
1,2,2,no,9/5/2021 21:30,12.4,12,95.5,931.5,701,931.5,0,12.7,11.7,832,12.3
1,2,2,no,9/5/2021 22:00,12.4,12,95.3,931.4,702,931.4,0,12.7,11.7,833,12.4
1,2,2,no,9/5/2021 22:30,12.4,12,95.2,931.2,704,931.2,0,12.8,11.7,836,12.4
1,2,2,no,9/5/2021 23:00,12.3,12,95.8,931.2,704,931.2,0,12.7,11.7,833,12.3
1,2,2,no,9/5/2021 23:30,12.4,12,95.1,931.2,704,931.2,0,12.7,11.6,836,12.4
1,2,2,no,9/6/2021 0:00,12.3,12,95.6,931.4,703,931.4,0,12.7,11.6,831,12.3
1,2,2,no,9/6/2021 0:30,11.1,10.3,91.5,931.2,704,931.2,0,11.2,9.7,781,11
1,2,2,no,9/6/2021 1:00,10.8,10.2,92.6,931,704,931.1,0,11,9.7,774,10.8
1,2,2,no,9/6/2021 1:30,10.7,10.1,93.8,931,704,931.1,0,10.8,9.7,769,10.7
1,2,2,no,9/6/2021 2:00,10.6,10,94,931.2,704,931.2,0,10.9,9.7,764,10.6
1,2,2,no,9/6/2021 2:30,10.1,9.4,92.3,930.9,706,930.9,0,10.3,8.9,748,10.1
1,2,2,no,9/6/2021 3:00,9.3,8.6,90.5,930.5,710,930.6,0,9.5,7.9,720,9.3
1,2,2,no,9/6/2021 3:30,8.6,7.8,90.3,930.7,709,930.6,0,8.6,7.1,689,8.5
1,2,2,no,9/6/2021 4:00,8,7.2,90.3,930.5,710,930.6,0,8,6.5,665,7.9
1,2,2,no,9/6/2021 4:30,7.3,6.5,89.7,930.5,710,930.6,0,7.4,5.7,639,7.3
1,2,2,no,9/6/2021 5:00,6.8,5.9,89.9,930.7,708,930.8,0,6.8,5.2,616,6.7
1,2,2,no,9/6/2021 5:30,6.4,5.7,90.7,930.9,706,930.9,0,6.5,5,600,6.4
1,2,2,no,9/6/2021 6:00,6.2,5.6,91.3,931.4,702,931.4,0,6.3,4.9,588,6.2
1,2,2,no,9/6/2021 6:30,6.3,5.7,91.8,931.7,698,931.8,0,6.4,5.1,588,6.3
1,2,2,no,9/6/2021 7:00,6.2,5.6,91.9,932,698,932,0,6.3,5,582,6.2
1,2,2,no,9/6/2021 7:30,6.2,5.6,92,932,697,932,0,6.2,5,581,6.2
1,2,2,no,9/6/2021 8:00,7.2,6.9,95.8,932.2,696,932.2,0,7.3,6.6,619,7.2
1,2,2,no,9/6/2021 8:30,8.7,8.4,96,932.2,694,932.3,0,8.9,8.1,677,8.6
1,2,2,no,9/6/2021 9:00,10.5,10,95.2,932.5,692,932.5,0,10.7,9.7,745,10.4
1,2,2,no,9/6/2021 9:30,12.1,11.7,95.3,932.7,691,932.8,0,12.3,11.4,806,12
1,2,2,no,9/6/2021 10:00,13.3,12.9,96,932.7,691,932.7,0,13.8,12.7,856,13.3
1,2,2,no,9/6/2021 10:30,14.7,14.3,95.9,932.4,694,932.4,0,15.1,14,913,14.6
1,2,2,no,9/6/2021 11:00,16,15.6,96.1,932.2,696,932.2,0,16.6,15.4,969,16
1,2,2,no,9/6/2021 11:30,17.3,16.9,96.6,932,697,932,0,17.9,16.8,1024,17.3
1,2,2,no,9/6/2021 12:00,18.6,18.2,96.3,931.5,701,931.6,0,19.3,18,1080,18.6
1,2,2,no,9/6/2021 12:30,18.9,18.7,98.5,931.2,704,931.2,0,19.6,18.6,1097,18.8
1,2,2,no,9/6/2021 13:00,18.6,18.4,98,931,706,931,0,19.4,18.3,1088,18.6
1,2,2,no,9/6/2021 13:30,18.2,18,98.5,930.4,711,930.4,0,18.9,18,1080,18.2
1,2,2,no,9/6/2021 14:00,17.7,17.4,97.7,929.9,715,929.9,0,18.3,17.3,1062,17.6
1,2,2,no,9/6/2021 14:30,17.1,16.9,97.6,929.5,720,929.5,0,17.8,16.8,1044,17.1
1,2,2,no,9/6/2021 15:00,16.6,16.3,97.2,929,724,929,0,17.1,16.1,1027,16.5
1,2,2,no,9/6/2021 15:30,16,15.7,96.9,928.7,726,928.7,0,16.5,15.5,1007,15.9
1,2,2,no,9/6/2021 16:00,15.4,15,96.4,928.4,729,928.4,0,15.9,14.8,987,15.4
1,2,2,no,9/6/2021 16:30,14.9,14.5,96,928,732,928.1,0,15.4,14.3,971,14.9
1,2,2,no,9/6/2021 17:00,14.4,13.9,95,927.9,734,927.9,0,14.7,13.6,950,14.3
1,2,2,no,9/6/2021 17:30,13.8,13.3,93.8,927.9,734,927.9,0,14.2,12.9,928,13.8
1,2,2,no,9/6/2021 18:00,13.3,12.6,93.3,927.7,734,927.8,0,13.5,12.2,908,13.2
1,2,2,no,9/6/2021 18:30,12.9,12.3,94,927.9,734,927.9,0,13.3,12,892,12.9
1,2,2,no,9/6/2021 19:00,12.7,12.2,95,928,732,928.1,0,13,11.9,882,12.7
1,2,2,no,9/6/2021 19:30,12.6,12.1,94.9,928.5,729,928.5,0,13,11.8,874,12.6
1,2,2,no,9/6/2021 20:00,12.5,12.1,95.2,928.9,724,928.9,0,12.9,11.8,866,12.5
1,2,2,no,9/6/2021 20:30,12.5,12.1,95.7,929.2,722,929.2,0,12.8,11.8,862,12.4
1,2,2,no,9/6/2021 21:00,12.5,12.1,95.7,929.5,720,929.5,0,12.9,11.9,860,12.5
1,2,2,no,9/6/2021 21:30,12.4,12.1,95.9,929.4,720,929.4,0,12.8,11.8,858,12.4
1,2,2,no,9/6/2021 22:00,12.4,12,95.7,929.4,721,929.4,0,12.7,11.7,856,12.4
1,2,2,no,9/6/2021 22:30,12.3,12,95.7,929.7,718,929.7,0,12.7,11.7,851,12.3
1,2,2,no,9/6/2021 23:00,12.4,12,95.9,929.7,717,929.7,0,12.7,11.8,852,12.4
1,2,2,no,9/6/2021 23:30,12.3,12,95.5,929.7,716,929.8,0,12.7,11.7,849,12.3
1,2,2,no,9/7/2021 0:00,12.4,12,95.8,930,715,930,0,12.8,11.8,850,12.4
1,2,2,no,9/7/2021 0:30,11.1,10.4,92.2,929.9,716,929.9,0,11.4,9.9,797,11.1
1,2,2,no,9/7/2021 1:00,10.9,10.3,92.6,930,715,930.1,0,11.1,9.8,789,10.9
1,2,2,no,9/7/2021 1:30,10.8,10.2,93.6,929.9,715,929.9,0,10.9,9.8,785,10.7
1,2,2,no,9/7/2021 2:00,10.7,10.1,93.7,930,715,930,0,10.8,9.7,780,10.6
1,2,2,no,9/7/2021 2:30,10.2,9.5,92,930.2,713,930.2,0,10.3,8.9,757,10.1
1,2,2,no,9/7/2021 3:00,9.4,8.6,90.4,930.2,713,930.2,0,9.5,7.9,725,9.3
1,2,2,no,9/7/2021 3:30,8.7,7.9,90.6,930.2,712,930.4,0,8.8,7.3,698,8.7
1,2,2,no,9/7/2021 4:00,8.1,7.3,90.2,930.2,713,930.2,0,8.1,6.5,673,8
